Depreg,Mupreg,Mesreg,Anoreg,Diaocu,Mesocu,Anoocu,Depocu,Mupocu,Edadhom,Edadmuj,Gethom,Getmuj,Nachom,Nacmuj,Ocuhom,Ocumuj,Mever,Anover
4,0401,6,09,6,3,09,4,0401,999,38,9,9,320,320,9999,9999,6,1980
4,0401,5,10,11,11,09,4,0401,999,999,9,9,99,99,9999,9999,2,1980
3,0303,6,09,10,4,09,4,0401,999,15,9,9,320,320,7536,9711,10,1981
4,0415,6,09,23,2,09,4,0401,25,24,9,9,320,320,9999,9999,6,1983
21,2101,6,10,9,6,09,4,0401,999,999,9,9,99,99,9999,9999,8,1984
4,0407,10,09,16,7,09,4,0401,21,24,9,9,320,320,6111,2341,1,1984
4,0406,8,09,7,5,09,4,0401,47,42,1,9,320,320,8152,9711,4,1985
4,0401,5,09,26,2,09,4,0401,19,17,9,9,320,320,9999,9999,7,1986
4,0401,11,09,29,5,09,4,0401,21,19,9,9,320,320,9999,9999,10,1988
1,0101,7,09,21,5,09,4,0401,21,19,9,9,320,320,9999,9999,9,1989
17,1701,11,09,29,5,09,4,0401,25,17,9,9,320,320,5221,9712,8,1989
3,0309,3,09,10,2,09,4,0401,20,999,9,9,320,320,9999,9999,10,1991
4,0401,2,10,22,12,09,4,0401,999,999,9,9,99,99,9999,9999,6,1992
4,0401,2,10,18,12,09,4,0401,999,999,9,9,99,99,9999,9999,5,1993
4,0401,4,10,29,12,09,4,0401,999,999,9,9,99,99,9999,9999,3,1993
4,0401,3,10,2,10,09,4,0401,999,999,9,9,99,99,9999,9999,5,1995
4,0409,1,10,4,11,09,4,0401,999,999,9,9,99,99,9999,9999,2,1996
4,0414,12,09,24,11,09,4,0401,18,16,9,9,320,320,6111,9711,11,1996
4,0401,10,09,30,4,09,4,0401,32,31,9,9,320,320,9999,9999,11,1996
4,0401,7,09,2,2,09,4,0401,26,26,9,9,320,320,9999,9999,4,1998
4,0401,6,10,19,6,09,4,0401,999,999,9,9,99,99,9999,9999,8,1998
4,0401,3,09,29,1,09,4,0401,29,999,9,9,320,320,9999,9999,10,1998
4,0401,9,09,1,7,09,4,0401,999,999,9,9,320,320,9999,9999,4,1999
4,0401,11,09,2,10,09,4,0401,28,29,9,9,320,320,9999,9999,4,1999
1,0116,3,09,20,1,09,4,0401,16,14,9,9,320,320,9999,9999,6,1999
4,0401,3,09,22,1,09,4,0401,999,25,9,9,320,320,9999,9999,7,1999
8,0805,4,10,1,12,09,5,0501,999,999,9,9,99,99,9999,9999,11,2000
5,0509,11,09,4,8,09,5,0501,999,16,9,9,320,320,9712,9711,6,2000
5,0501,10,09,4,8,09,5,0501,30,20,9,9,320,320,2132,9712,4,2000
5,0506,4,10,21,12,09,5,0501,999,999,9,9,99,99,9999,9999,4,2000
5,0501,7,09,21,1,09,5,0501,999,999,9,9,320,320,9712,9712,3,2000
5,0501,3,10,23,10,09,5,0501,999,999,9,9,99,99,9999,9999,11,2000
5,0501,3,10,2,12,09,5,0501,999,999,9,9,99,99,9999,9999,4,2001
5,0501,5,09,6,4,09,5,0501,21,18,9,9,320,320,9712,9711,10,2001
5,0501,12,09,20,8,09,5,0501,26,23,9,9,320,320,9999,9999,11,2001
5,0509,8,09,21,5,09,5,0501,52,42,9,9,64,320,9713,9711,2,2001
5,0509,5,09,9,2,09,5,0501,51,29,9,9,320,320,9211,9711,10,2002
5,0501,12,09,10,9,09,5,0501,21,21,9,9,320,320,9712,9711,11,2002
5,0501,4,09,11,2,09,5,0501,19,18,9,9,320,320,9999,9999,3,2002
5,0501,2,10,13,4,09,5,0501,999,999,9,9,99,99,9999,9999,2,2002
5,0509,8,09,21,5,09,5,0501,999,20,2,9,320,320,9998,9998,3,2002
5,0501,8,09,7,7,09,5,0501,999,25,2,9,320,320,9712,3343,1,2003
1,0114,11,09,13,4,09,5,0501,32,29,2,2,320,320,9712,9712,2,2003
5,0511,4,10,10,12,09,5,0501,999,999,9,9,99,99,9999,9999,12,2004
5,0509,7,09,5,6,09,5,0501,21,21,9,9,320,320,9712,9711,11,2005
5,0501,10,09,11,9,09,5,0501,999,47,2,9,320,320,9999,9999,10,2005
5,0501,6,10,14,7,09,5,0501,999,999,9,9,99,99,9999,9999,7,2005
5,0502,5,09,31,3,09,5,0501,26,22,9,9,320,320,9712,9711,5,2005
5,0501,2,10,2,10,09,5,0501,999,999,9,9,99,99,9999,9999,8,2006
5,0501,4,10,5,11,09,5,0501,999,999,9,9,99,99,9999,9999,1,2006
5,0501,12,09,7,7,09,5,0501,32,32,9,2,320,320,9712,3343,8,2006
5,0509,12,09,11,9,09,5,0501,36,29,2,9,320,320,1420,9711,7,2006
5,0511,6,10,15,10,09,5,0501,999,999,9,9,99,99,9999,9999,10,2006
5,0505,3,10,25,11,09,5,0501,999,999,9,9,99,99,9999,9999,8,2006
5,0501,2,10,18,11,09,5,0501,999,999,9,9,99,99,9999,9999,12,2007
5,0501,11,09,28,8,09,5,0501,23,27,2,2,320,320,9712,9712,12,2007
1,0101,5,10,20,8,09,5,0501,999,999,9,9,99,99,9999,9999,9,1973
13,1302,12,09,8,9,09,5,0501,32,21,9,9,320,320,9999,9999,12,1975
5,0509,6,09,29,4,09,5,0501,63,31,2,9,320,320,7512,9711,7,1976
5,0507,11,09,14,10,09,5,0501,19,19,9,9,320,36,9999,9999,11,1977
5,0501,8,09,1,7,09,5,0501,51,999,2,2,320,320,9712,9711,8,1979
5,0501,5,10,7,12,09,5,0501,999,999,9,9,99,99,9999,9999,1,1979
5,0501,8,09,9,6,09,5,0501,999,23,9,9,320,320,9712,2341,3,1981
5,0501,6,09,16,2,09,5,0501,61,52,2,2,320,320,7231,9711,8,1981
5,0501,4,09,16,3,09,5,0501,38,999,9,9,99,99,8322,9711,3,1982
5,0509,9,09,18,2,09,5,0501,44,16,9,9,320,320,6111,9711,5,1982
5,0501,4,10,1,7,09,5,0501,999,999,9,9,99,99,9999,9999,4,1984
5,0501,3,09,21,1,09,5,0501,999,999,9,9,320,320,9999,9999,7,1984
5,0501,3,10,4,11,09,5,0501,999,999,9,9,99,99,9999,9999,8,1985
5,0507,6,10,14,9,09,5,0501,999,999,9,9,99,99,9999,9999,9,1985
5,0509,6,10,17,11,09,5,0501,999,999,9,9,99,99,9999,9999,7,1985
5,0507,6,10,18,9,09,5,0501,999,999,9,9,99,99,9999,9999,10,1985
5,0501,6,09,9,5,09,5,0501,50,42,2,2,320,320,4311,2341,2,1987
2,0203,5,10,23,11,09,5,0501,999,999,9,9,99,99,9999,9999,3,1988
5,0509,10,09,10,7,09,5,0501,17,999,9,9,320,320,9333,9711,10,1989
5,0501,4,09,11,2,09,5,0501,999,22,9,9,320,320,9712,9711,10,1989
1,0101,11,09,15,7,09,5,0501,25,22,9,9,320,320,9712,9712,10,1989
1,0101,10,09,29,4,09,5,0501,34,15,9,9,320,320,7231,9712,12,1989
5,0508,10,09,2,9,09,5,0501,22,26,9,9,320,320,6111,9711,9,1992
5,0505,8,09,1,7,09,5,0501,26,17,9,9,320,320,9999,9999,1,1993
5,0501,2,09,20,1,09,5,0501,23,30,9,9,320,320,9999,9999,5,1994
5,0509,10,09,28,8,09,5,0501,19,17,9,9,320,320,9999,9999,12,1994
5,0503,2,10,5,11,09,5,0501,999,999,9,9,99,99,9999,9999,12,1995
5,0505,12,09,29,4,09,5,0501,17,16,9,9,320,320,9999,9999,3,1995
5,0501,12,09,2,10,09,5,0501,26,25,9,9,320,320,9712,2341,11,1996
5,0501,6,09,9,2,09,5,0501,22,18,9,9,320,320,9999,9999,9,1996
5,0501,3,10,16,11,09,5,0501,999,999,9,9,99,99,9999,9999,12,1996
5,0501,8,09,5,6,09,5,0501,19,19,9,9,320,320,9712,9711,8,1997
5,0511,1,10,15,12,09,5,0501,999,999,9,9,99,99,9999,9999,12,1997
5,0501,9,09,1,7,09,5,0501,23,20,9,9,320,320,3412,9712,11,1998
5,0501,7,09,14,4,09,5,0501,33,19,2,9,320,320,9712,9712,5,1998
5,0501,11,09,21,7,09,5,0501,28,19,9,9,320,320,9712,9711,1,1998
5,0501,4,10,21,10,09,5,0501,999,999,9,9,99,99,9999,9999,6,1998
5,0501,2,10,23,10,09,5,0501,999,999,9,9,99,99,9999,9999,3,1998
5,0501,6,10,23,10,09,5,0501,999,999,9,9,99,99,9999,9999,3,1998
5,0501,4,10,4,8,09,5,0501,999,999,9,9,99,99,9999,9999,3,1999
5,0501,8,09,7,7,09,5,0501,999,19,9,9,320,320,9999,9999,10,1999
5,0501,8,09,7,7,09,5,0501,999,19,9,9,320,320,9999,9999,10,1999
5,0501,1,10,20,11,09,5,0501,999,999,9,9,99,99,9999,9999,3,1999
5,0501,2,10,21,10,09,5,0501,999,999,9,9,99,99,9999,9999,7,1999
6,0614,9,09,9,7,09,6,0601,999,15,9,9,99,99,9999,9999,7,2000
7,0701,9,09,14,7,09,6,0601,20,22,2,2,320,320,9999,9999,2,2000
6,0608,7,09,23,3,09,6,0601,28,999,2,9,320,320,9712,9712,11,2000
6,0606,8,09,23,3,09,6,0601,28,28,2,2,320,320,9712,9998,11,2000
6,0601,8,09,10,7,09,6,0601,22,16,9,9,320,99,9999,9999,2,2001
6,0614,8,09,10,7,09,6,0601,22,16,9,9,320,99,9999,9999,2,2001
6,0601,5,09,15,4,09,6,0601,36,29,2,2,320,320,6111,9711,3,2001
6,0609,3,10,29,12,09,6,0601,999,999,9,9,99,99,9999,9999,7,2001
6,0601,6,09,6,2,09,6,0601,21,16,9,9,320,320,6111,9711,12,2002
6,0602,7,09,10,2,09,6,0601,56,38,9,9,320,320,3513,9712,4,2002
6,0601,9,09,27,4,09,6,0601,20,17,9,9,320,320,6111,9711,10,2002
6,0602,7,09,27,2,09,6,0601,29,20,9,9,320,320,4311,9712,8,2002
6,0608,2,10,1,12,09,6,0601,999,999,9,9,99,99,9999,9999,8,2003
6,0602,10,09,5,6,09,6,0601,24,999,9,2,320,320,9999,9999,7,2003
6,0611,7,09,20,2,09,6,0601,20,19,9,9,320,320,7112,2221,5,2003
6,0608,11,09,3,11,09,6,0601,22,16,9,9,320,320,9712,9712,10,2004
6,0602,2,09,6,1,09,6,0601,29,25,9,9,320,320,6111,5249,3,2004
6,0608,6,10,8,10,09,6,0601,999,999,9,9,99,99,9999,9999,12,2004
6,0609,2,09,15,1,09,6,0601,24,21,9,9,320,320,9712,9712,1,2004
6,0602,1,10,23,12,09,6,0601,999,999,9,9,99,99,9999,9999,8,2004
6,0611,1,10,1,9,09,6,0601,999,999,9,9,99,99,9999,9999,8,2005
6,0601,3,10,4,11,09,6,0601,999,999,9,9,99,99,9999,9999,2,2005
6,0602,3,09,17,2,09,6,0601,19,16,9,9,320,320,3513,3343,6,2005
6,0608,11,09,7,7,09,6,0601,25,21,9,9,320,320,9712,9999,2,2006
6,0608,5,09,26,2,09,6,0601,23,18,9,2,320,320,9712,9712,1,2006
6,0601,3,09,6,1,09,6,0601,22,17,9,9,320,320,6111,9711,4,2007
6,0602,2,09,15,1,09,6,0601,21,20,2,9,320,320,6111,9711,5,2007
6,0611,1,10,15,5,09,6,0601,999,999,9,9,99,99,9999,9999,7,2007
6,0611,8,09,18,2,09,6,0601,64,60,2,2,320,320,9211,9711,12,1967
22,2201,9,09,25,5,09,6,0601,62,999,9,9,320,320,9211,9711,12,1968
6,0601,1,10,3,12,09,6,0601,999,999,9,9,99,99,9999,9999,7,1971
6,0614,6,09,2,4,09,6,0601,999,999,9,9,320,320,9999,9999,8,1975
6,0602,12,09,7,10,09,6,0601,20,47,9,2,320,320,9211,9711,4,1978
6,0601,11,09,24,3,09,6,0601,31,23,9,9,320,320,9211,9711,4,1978
6,0602,10,09,12,3,09,6,0601,22,999,9,9,320,320,9999,9999,4,1979
6,0601,2,09,5,1,09,6,0601,47,42,2,2,320,320,6111,9711,6,1980
6,0602,12,09,12,11,09,6,0601,25,17,9,9,320,320,6111,9711,9,1980
1,0108,3,10,19,10,09,6,0601,999,999,9,9,99,99,9999,9999,5,1980
6,0608,1,10,12,11,09,6,0601,999,999,9,9,99,99,9999,9999,11,1981
6,0614,1,10,16,11,09,6,0601,999,999,9,9,99,99,9999,9999,12,1983
6,0609,5,09,4,2,09,6,0601,23,40,9,2,320,320,6111,9711,7,1984
6,0601,10,09,7,5,09,6,0601,26,999,9,9,320,320,9999,9999,1,1986
6,0601,2,10,8,10,09,6,0601,999,999,9,9,99,99,9999,9999,1,1986
6,0601,2,10,16,11,09,6,0601,999,999,9,9,99,99,9999,9999,1,1986
6,0601,10,09,27,8,09,6,0601,21,21,9,9,320,320,9712,9711,8,1987
6,0614,1,10,16,11,09,6,0601,999,999,9,9,99,99,9999,9999,3,1988
1,0101,2,10,17,9,09,6,0601,999,999,9,9,99,99,9999,9999,6,1988
6,0608,11,09,21,9,09,6,0601,21,47,9,2,320,320,9999,9711,3,1988
6,0611,2,09,2,1,09,6,0601,22,22,9,9,320,320,9999,9999,12,1989
6,0608,11,09,5,1,09,6,0601,28,27,9,9,320,320,6111,9711,7,1990
6,0608,8,09,10,7,09,6,0601,19,23,9,9,320,320,9712,3343,12,1991
6,0601,6,09,5,3,09,6,0601,38,36,9,9,320,320,9999,9999,12,1992
6,0602,1,10,22,12,09,6,0601,999,999,9,9,99,99,9999,9999,11,1992
21,2107,7,09,19,5,09,6,0601,20,16,9,9,320,320,6111,9711,5,1993
6,0603,6,09,8,1,09,6,0601,38,23,9,9,320,320,9999,9999,9,1994
6,0603,6,09,8,1,09,6,0601,38,23,9,9,320,320,9999,9999,9,1994
6,0609,2,10,12,8,09,6,0601,999,999,9,9,99,99,9999,9999,10,1994
6,0611,9,09,15,6,09,6,0601,999,28,2,9,320,320,9999,9999,3,1994
6,0608,5,09,17,2,09,6,0601,999,999,2,9,320,320,9999,9999,1,1994
6,0610,2,10,23,10,09,6,0601,999,999,9,9,99,99,9999,9999,1,1994
6,0602,9,09,26,8,09,6,0601,26,999,9,2,320,320,9211,9711,12,1994
6,0613,2,09,6,1,09,6,0601,19,17,9,9,320,320,6111,9711,12,1995
6,0614,7,09,23,2,09,6,0601,999,999,9,9,320,320,9999,9999,11,1995
6,0613,11,09,20,8,09,6,0601,20,15,9,9,320,320,5221,9711,8,1996
6,0608,4,09,20,1,09,6,0601,30,21,9,9,320,320,9712,9712,8,1997
6,0609,5,10,20,11,09,6,0601,999,999,9,9,99,99,9999,9999,10,1997
6,0601,12,09,1,12,09,6,0601,25,20,9,9,320,320,9999,9999,7,1998
6,0610,5,10,28,10,09,6,0601,999,999,9,9,99,99,9999,9999,1,1998
6,0608,3,10,16,12,09,6,0601,999,999,9,9,99,99,9999,9999,3,1999
6,0608,2,10,29,10,09,6,0601,999,999,9,9,99,99,9999,9999,7,1999
6,0614,6,09,30,3,09,6,0601,19,999,9,9,99,320,9999,9999,7,1999
7,0710,10,09,1,9,09,7,0701,19,999,9,9,320,320,9712,9712,6,2000
7,0707,9,09,20,7,09,7,0701,32,24,1,9,320,320,9712,9711,6,2000
7,0701,4,10,3,7,09,7,0701,999,999,9,9,99,99,9999,9999,10,2002
7,0701,8,09,6,4,09,7,0701,30,24,9,9,320,320,5221,9711,1,2002
7,0701,8,09,6,4,09,7,0701,30,24,9,9,320,320,5221,9711,1,2002
7,0701,1,10,6,4,09,7,0701,999,999,9,9,99,99,9999,9999,1,2002
9,0909,10,09,10,8,09,7,0701,18,22,2,2,320,320,9999,9999,11,2002
7,0701,2,09,6,1,09,7,0701,999,999,9,9,320,320,9999,9999,5,2006
7,0701,2,10,25,8,09,7,0701,999,999,9,9,99,99,9999,9999,2,2006
7,0710,7,09,6,4,09,7,0701,28,22,9,9,320,320,9712,4311,10,2007
7,0701,1,10,7,12,09,7,0701,999,999,9,9,99,99,9999,9999,6,2007
7,0701,11,09,24,8,09,7,0701,25,999,1,9,320,320,9999,9999,6,2007
7,0701,6,09,25,3,09,7,0701,28,21,9,9,320,320,9712,9999,5,2008
19,1907,5,10,22,7,09,7,0701,999,999,9,9,99,99,9999,9999,6,1954
7,0702,9,09,7,8,09,7,0701,19,18,9,9,320,320,6111,9711,2,1966
12,1223,10,09,20,8,09,7,0701,29,16,9,9,320,320,6111,9711,8,1976
7,0701,8,09,24,7,09,7,0701,18,999,1,9,320,320,9999,9999,7,1985
7,0701,2,10,24,7,09,7,0701,999,999,9,9,99,99,9999,9999,7,1985
7,0701,4,09,19,3,09,7,0701,999,999,9,9,320,320,9999,9999,11,1988
7,0701,6,09,11,6,09,7,0701,999,999,1,1,320,320,9211,9711,1,1994
7,0701,6,09,28,5,09,7,0701,35,34,1,1,320,320,5221,9711,5,1995
7,0701,12,09,15,6,09,7,0701,999,999,1,1,320,320,9712,4311,12,1997
9,0905,7,09,4,5,09,8,0801,19,14,9,9,320,320,6111,9711,4,2001
8,0801,3,10,30,12,09,8,0801,999,999,9,9,99,99,9999,9999,7,2001
8,0801,2,10,2,12,09,8,0801,999,999,9,9,99,99,9999,9999,8,2003
8,0801,3,10,2,12,09,8,0801,999,999,9,9,99,99,9999,9999,8,2003
8,0801,4,09,2,3,09,8,0801,28,20,9,9,320,320,7115,9711,1,2004
8,0802,11,09,30,10,09,8,0801,23,24,9,9,320,320,9999,9999,7,2004
9,0901,1,10,30,11,09,8,0801,999,999,9,9,99,99,9999,9999,7,2004
8,0802,5,10,6,4,09,8,0801,999,999,9,9,99,99,9999,9999,7,2006
8,0801,6,09,18,2,09,8,0801,18,16,9,9,320,320,7112,9711,12,2006
8,0801,7,09,23,3,09,8,0801,19,16,9,9,320,320,7536,9711,8,2006
8,0802,9,09,6,8,09,8,0801,19,19,1,1,320,320,5221,9711,9,2007
8,0801,12,09,22,7,09,8,0801,24,21,1,9,320,320,9712,9712,10,2007
8,0801,2,10,26,5,09,8,0801,999,999,9,9,99,99,9999,9999,4,2007
8,0801,11,09,1,6,09,8,0801,999,999,9,9,320,320,8152,9711,6,1975
8,0801,6,09,2,1,09,8,0801,26,999,9,9,320,320,2341,9711,8,1983
8,0801,7,09,2,2,09,8,0801,20,21,9,9,320,320,5221,9711,6,1983
9,0901,5,09,1,4,09,8,0801,24,22,9,9,320,320,4131,9999,11,1984
8,0801,11,09,20,1,09,8,0801,42,42,9,9,320,320,6111,9711,2,1984
8,0801,12,09,16,10,09,8,0801,999,999,1,1,320,320,5221,9711,11,1985
9,0901,9,09,22,1,09,8,0801,999,23,9,9,320,320,9999,9712,9,1986
8,0802,6,10,22,10,09,8,0801,999,999,9,9,99,99,9999,9999,3,1989
8,0801,5,10,2,12,09,8,0801,999,999,9,9,99,99,9999,9999,1,1995
8,0801,11,09,15,5,09,8,0801,45,38,1,1,320,320,9211,9711,2,1995
8,0801,11,09,16,9,09,8,0801,34,999,9,9,320,320,7536,7531,2,1995
8,0802,9,09,17,4,09,8,0801,41,35,1,1,320,320,9999,9999,8,1996
8,0802,1,10,5,11,09,8,0801,999,999,9,9,99,99,9999,9999,8,1997
8,0801,9,09,20,7,09,8,0801,32,19,9,9,320,320,5221,9711,1,1997
8,0801,3,10,11,12,09,8,0801,999,999,9,9,99,99,9999,9999,1,1998
9,0913,8,09,20,7,09,8,0801,17,22,9,9,320,320,9999,9999,3,1998
8,0801,4,10,21,9,09,8,0801,999,999,9,9,99,99,9999,9999,7,1998
8,0802,11,09,21,9,09,8,0801,39,35,1,1,320,320,7531,3221,7,1998
8,0804,6,10,28,5,09,8,0801,999,999,9,9,99,99,9999,9999,7,1998
9,0901,10,09,1,10,09,9,0901,52,42,9,9,320,320,2351,3412,4,2000
9,0923,3,09,7,1,09,9,0901,20,21,9,9,320,320,9712,9712,9,2000
9,0901,12,09,14,7,09,9,0901,23,28,9,1,320,320,9712,3343,11,2000
9,0901,12,09,14,7,09,9,0901,23,28,9,1,320,320,9712,3343,11,2000
8,0802,6,09,28,4,09,9,0901,26,38,1,1,320,320,9999,9999,6,2000
9,0901,6,09,4,5,09,9,0901,18,18,9,9,320,320,4311,9712,7,2001
9,0909,7,09,7,7,09,9,0901,32,24,9,9,320,320,9999,9999,10,2001
9,0901,2,10,13,10,09,9,0901,999,999,9,9,99,99,9999,9999,2,2001
9,0902,6,09,17,2,09,9,0901,23,25,2,2,320,320,9712,3314,11,2001
9,0901,3,09,20,1,09,9,0901,22,20,9,9,320,320,9712,9712,9,2001
9,0901,7,09,27,4,09,9,0901,27,27,9,9,320,320,5221,5221,11,2001
9,0901,7,09,2,2,09,9,0901,25,21,9,9,320,320,9998,3343,11,2002
9,0901,11,09,5,5,09,9,0901,22,21,9,9,320,320,9712,2341,9,2002
9,0901,7,09,11,3,09,9,0901,999,25,9,9,320,320,9712,9999,5,2002
9,0923,9,09,20,8,09,9,0901,19,17,9,9,320,320,9712,9711,6,2002
9,0901,8,09,21,1,09,9,0901,999,999,9,9,320,320,9712,9712,2,2002
9,0909,2,10,21,6,09,9,0901,999,999,9,9,99,99,9999,9999,4,2002
9,0914,1,10,23,7,09,9,0901,999,999,9,9,99,99,9999,9999,9,2002
9,0901,4,09,3,2,09,9,0901,31,31,9,9,320,32,6111,9711,8,2003
9,0901,9,09,3,9,09,9,0901,23,26,9,9,320,320,3119,9998,11,2003
9,0901,1,10,5,11,09,9,0901,999,999,9,9,99,99,9999,9999,7,2003
9,0901,6,09,14,1,09,9,0901,21,19,9,9,320,320,4311,3343,11,2003
9,0901,2,09,29,1,09,9,0901,999,25,9,2,320,320,9999,9712,12,2003
9,0903,5,09,3,2,09,9,0901,999,999,9,9,320,320,9999,9999,2,2004
13,1301,1,10,14,9,09,9,0901,999,999,9,9,99,99,9999,9999,12,2004
9,0901,2,10,18,12,09,9,0901,999,999,9,9,99,99,9999,9999,2,2004
9,0901,11,09,23,9,09,9,0901,23,18,9,9,320,320,7231,9712,2,2004
9,0901,1,10,25,9,09,9,0901,999,999,9,9,99,99,9999,9999,12,2004
9,0901,11,09,3,9,09,9,0901,999,18,9,9,320,320,5242,9712,8,2005
9,0901,3,09,4,3,09,9,0901,22,18,9,9,320,320,9712,9712,5,2005
9,0914,3,09,4,3,09,9,0901,20,22,9,9,320,320,7231,9711,9,2005
9,0901,10,09,5,6,09,9,0901,19,20,9,9,320,320,9712,9712,5,2005
9,0901,3,10,7,12,09,9,0901,999,999,9,9,99,99,9999,9999,4,2005
9,0901,7,09,11,6,09,9,0901,27,25,9,9,320,320,9712,9712,4,2005
7,0709,2,09,14,1,09,9,0901,22,21,9,9,320,320,3435,5221,8,2005
9,0901,7,09,20,4,09,9,0901,24,27,9,9,320,320,8322,9711,12,2005
9,0902,12,09,29,10,09,9,0901,28,18,2,2,320,320,9712,9712,1,2005
9,0901,2,10,10,11,09,9,0901,999,999,9,9,99,99,9999,9999,11,2006
9,0901,7,09,15,6,09,9,0901,22,19,9,9,320,320,9712,9712,2,2006
9,0901,8,09,15,6,09,9,0901,22,19,9,9,320,320,9712,9712,2,2006
9,0901,4,09,23,2,09,9,0901,42,33,9,9,320,320,9712,5111,6,2006
9,0904,8,09,29,7,09,9,0901,25,999,9,9,320,320,9999,9999,11,2006
9,0901,12,09,30,9,09,9,0901,19,21,9,9,320,320,9712,9712,6,2006
9,0901,12,09,8,12,09,9,0901,27,25,9,9,320,320,3314,9712,9,2007
9,0909,10,09,23,3,09,9,0901,20,20,9,9,320,320,9211,9711,6,2007
9,0901,7,09,28,4,09,9,0901,19,24,9,9,320,320,9999,5221,10,2007
9,0901,2,10,20,11,09,9,0901,999,999,9,9,99,99,9999,9999,2,2008
9,0909,8,09,22,7,09,9,0901,19,18,9,9,320,320,9999,9999,2,2008
9,0901,6,09,6,3,09,9,0901,24,22,9,9,320,320,2341,2221,6,2009
9,0901,2,09,27,1,09,9,0901,48,50,9,9,320,320,2221,9711,3,1972
9,0915,11,09,2,10,09,9,0901,17,17,9,9,320,320,6111,9711,6,1973
9,0911,11,09,13,10,09,9,0901,999,999,1,1,320,320,9999,9999,8,1975
9,0901,2,10,2,7,09,9,0901,999,999,9,9,99,99,9999,9999,12,1976
11,1107,6,09,15,5,09,9,0901,21,23,9,9,320,320,9712,9712,4,1977
1,0101,12,09,27,10,09,9,0901,20,21,9,9,320,320,7323,9712,11,1978
9,0901,7,09,18,3,09,9,0901,999,999,9,9,320,320,9999,9712,9,1979
9,0901,3,09,14,1,09,9,0901,23,20,9,9,320,320,9712,9712,3,1980
1,0108,2,09,21,1,09,9,0901,18,24,9,9,320,320,9712,9711,7,1981
9,0901,4,09,23,3,09,9,0901,24,19,9,9,320,320,3412,3343,5,1981
16,1601,7,09,16,1,09,9,0901,19,17,9,9,320,320,9712,9712,5,1983
9,0901,4,09,20,2,09,9,0901,999,999,9,9,320,320,9999,9999,6,1983
9,0901,8,09,26,6,09,9,0901,23,21,9,9,320,320,4311,4311,9,1983
9,0901,4,09,2,3,09,9,0901,39,39,9,9,320,320,5221,3343,1,1984
9,0901,5,09,2,4,09,9,0901,22,20,9,9,320,320,2341,9712,11,1984
12,1222,2,09,6,1,09,9,0901,999,19,9,9,320,320,9999,9999,12,1985
9,0901,5,09,15,4,09,9,0901,20,18,9,9,320,320,6111,9711,10,1985
9,0901,4,10,22,10,09,9,0901,999,999,9,9,99,99,9999,9999,9,1985
9,0901,4,10,30,9,09,9,0901,999,999,9,9,99,99,9999,9999,2,1985
9,0901,7,09,13,7,09,9,0901,26,20,9,9,320,320,9712,9712,3,1986
9,0920,5,10,5,8,09,9,0901,999,999,9,9,99,99,9999,9999,1,1987
8,0803,5,10,19,11,09,9,0901,999,999,9,9,99,99,9999,9999,6,1988
9,0901,4,09,20,3,09,9,0901,23,999,9,9,320,320,2341,4321,12,1988
9,0901,6,09,20,5,09,9,0901,24,29,9,9,320,320,9712,9999,12,1988
10,1010,10,09,21,8,09,9,0901,20,21,9,9,320,320,7231,9712,12,1988
1,0101,11,09,5,11,09,9,0901,999,999,9,9,320,320,9712,9712,7,1989
9,0901,4,10,9,12,09,9,0901,999,999,9,9,99,99,9999,9999,1,1990
9,0901,7,09,26,6,09,9,0901,23,999,9,9,320,320,9999,9999,12,1990
9,0901,3,10,1,12,09,9,0901,999,999,9,9,99,99,9999,9999,10,1991
9,0901,2,10,3,8,09,9,0901,999,999,9,9,99,99,9999,9999,11,1991
9,0920,3,10,4,12,09,9,0901,999,999,9,9,99,99,9999,9999,12,1991
9,0901,7,09,22,4,09,9,0901,999,24,9,9,320,320,9999,9712,12,1991
9,0901,2,10,22,10,09,9,0901,999,999,9,9,99,99,9999,9999,2,1991
9,0901,7,09,24,6,09,9,0901,20,38,9,9,320,320,9712,9711,1,1991
9,0902,5,09,28,4,09,9,0901,43,39,2,2,320,320,9712,9712,7,1991
9,0901,11,09,12,10,09,9,0901,20,20,9,9,320,320,9712,3412,6,1992
9,0901,8,09,14,7,09,9,0901,18,19,9,9,320,320,9712,9712,12,1992
9,0924,2,09,16,1,09,9,0901,19,20,9,9,320,320,9712,9711,2,1992
9,0901,2,10,17,4,09,9,0901,999,999,9,9,99,99,9999,9999,6,1992
1,0101,3,09,21,1,09,9,0901,999,999,9,9,320,320,2212,9712,6,1992
9,0901,6,09,24,4,09,9,0901,17,16,9,9,320,320,9712,9999,11,1992
4,0401,8,09,12,5,09,9,0901,18,18,9,9,320,320,9999,9999,6,1993
9,0901,5,09,20,4,09,9,0901,22,999,9,9,320,320,5221,9999,11,1993
9,0901,10,09,2,9,09,9,0901,999,19,9,9,320,320,9999,3343,4,1994
9,0901,4,10,15,6,09,9,0901,999,999,9,9,99,99,9999,9999,9,1994
9,0902,3,10,15,10,09,9,0901,999,999,9,9,99,99,9999,9999,11,1994
9,0901,4,09,23,3,09,9,0901,23,22,9,9,320,60,2341,3513,12,1994
9,0913,5,09,4,5,09,9,0901,20,14,9,9,320,320,9999,9999,11,1995
9,0901,1,10,21,12,09,9,0901,999,999,9,9,99,99,9999,9999,10,1995
