depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj
14,1401,7,2011,10,2,2011,14,1401,999,999,9,9,320,320,1,1,9999,9999
2,0201,6,2011,19,4,2011,2,0201,999,999,2,2,320,320,1,1,9999,9999
22,2201,6,2011,30,5,2011,22,2201,999,999,9,9,320,320,1,1,9999,9999
19,1902,7,2011,20,6,2011,19,1901,999,999,2,2,320,320,1,1,9999,9999
19,1902,10,2011,4,5,2011,19,1901,999,999,2,2,320,320,1,1,9999,9999
5,0511,9,2011,17,6,2011,5,0501,999,999,9,9,320,320,1,1,9999,9999
16,1606,9,2011,22,7,2011,16,1601,999,999,1,1,320,320,1,1,9999,9999
16,1606,5,2011,22,3,2011,16,1606,999,999,1,1,320,320,1,1,9999,9999
14,1411,8,2011,20,7,2011,14,1411,999,999,1,1,320,320,1,1,9999,9999
14,1410,4,2011,25,1,2011,14,1413,999,999,9,9,320,320,1,1,9999,9999
1,0101,11,2011,3,8,2011,1,0101,999,999,9,2,320,320,1,1,9999,9999
1,0101,11,2011,23,6,2011,1,0101,999,999,9,9,320,320,1,1,9999,9999
1,0101,12,2011,27,10,2011,1,0101,999,999,2,2,320,320,1,1,9999,9999
5,0513,12,2011,15,11,2011,10,1001,999,999,2,2,320,320,1,1,9999,9999
15,1501,12,2011,13,9,2011,15,1501,999,59,9,9,320,320,1,1,9999,9999
1,0101,11,2011,27,10,2011,1,0101,72,59,2,2,320,320,1,1,9999,9999
2,0205,10,2011,27,9,2011,2,0201,49,45,2,2,320,320,1,1,9999,9999
9,0909,2,2011,18,1,2011,9,0901,37,34,9,9,320,320,1,1,9999,9999
1,0101,8,2011,19,4,2011,1,0101,35,34,9,9,320,320,1,1,9999,9999
16,1609,4,2011,25,2,2011,16,1601,29,30,1,1,320,320,1,1,9999,9999
14,1409,9,2011,8,9,2011,14,1409,27,30,1,1,320,320,1,1,9999,9999
1,0101,11,2011,11,10,2011,1,0101,34,29,9,9,320,320,1,1,9999,9999
9,0917,5,2011,27,1,2011,9,0901,32,29,9,9,320,320,1,1,9999,9999
7,0701,9,2011,18,8,2011,7,0701,999,27,2,2,320,320,1,1,9999,9999
1,0107,8,2011,1,8,2011,1,0107,27,27,9,9,320,320,1,1,9999,9999
13,1301,6,2011,13,4,2011,13,1301,24,22,9,9,320,320,1,1,9999,9999
1,0107,10,2011,3,8,2011,1,0101,23,22,9,9,320,320,1,1,9999,9999
12,1215,10,2011,10,6,2011,12,1215,999,999,2,9,320,320,2,1,9999,9999
1,0101,9,2011,4,7,2011,1,0101,53,48,2,2,320,320,2,1,9999,9999
1,0103,5,2011,31,3,2011,1,0101,27,27,2,2,320,320,2,1,9999,9999
20,2007,8,2011,7,7,2011,20,2001,29,999,2,2,320,320,4,1,9999,9999
1,0101,2,2011,3,1,2011,1,0101,38,34,2,9,320,320,4,1,9999,9999
12,1217,2,2012,7,6,2011,9,0920,26,25,2,9,320,320,5,1,9999,9999
20,2005,6,2012,25,10,2011,20,2005,999,999,2,2,320,320,9,1,9999,9999
12,1219,6,2011,24,2,2011,12,1215,999,999,2,2,320,320,9,1,9999,9999
3,0313,6,2011,12,4,2011,3,0301,999,999,9,9,320,320,9,1,9999,9999
9,0902,8,2011,21,6,2011,14,1401,50,42,9,9,320,320,9,1,9999,9999
6,0610,1,2012,8,12,2011,6,0601,999,999,9,2,320,320,9,2,9999,9999
15,1501,2,2012,14,11,2011,15,1501,999,999,9,2,320,320,9,2,9999,9999
1,0101,5,2011,4,3,2011,1,0101,999,999,1,2,320,320,1,2,9999,9999
4,0415,10,2011,25,8,2011,4,0401,49,44,2,2,320,320,1,2,9999,9999
1,0101,5,2011,7,3,2011,1,0101,40,34,9,2,320,320,1,2,9999,9999
22,2201,10,2011,25,8,2011,22,2201,999,20,9,2,320,320,1,2,9999,9999
19,1901,3,2012,24,11,2011,19,1901,999,999,2,2,320,320,2,2,9999,9999
15,1501,1,2012,29,9,2011,15,1501,26,22,9,9,320,320,2,2,9999,9999
4,0415,7,2011,6,6,2011,4,0401,27,19,2,2,320,320,3,2,9999,9999
3,0313,1,2012,22,9,2011,3,0301,999,999,2,2,320,320,9,2,9999,9999
1,0103,2,2012,2,12,2011,1,0101,999,28,9,2,320,320,9,3,9999,9999
12,1217,3,2011,25,1,2011,9,0920,49,54,2,2,320,320,4,3,9999,9999
2,0201,2,2012,7,10,2011,2,0201,38,39,2,2,320,320,4,3,9999,9999
4,0401,3,2012,21,12,2011,4,0401,21,20,2,2,320,320,4,3,9999,9999
1,0101,3,2012,23,9,2011,1,0101,999,48,9,2,320,320,9,4,9999,9999
13,1301,8,2011,28,6,2011,13,1301,47,49,9,2,320,320,1,4,9999,9999
1,0101,6,2011,1,3,2011,1,0101,39,36,9,2,320,320,1,4,9999,9999
15,1507,4,2011,24,1,2011,15,1507,999,999,2,2,320,320,4,4,9999,9999
1,0117,12,2011,18,2,2011,1,0101,21,43,2,2,320,320,4,4,9999,9999
12,1203,12,2011,11,11,2011,12,1201,999,999,9,2,320,320,5,4,9999,9999
1,0101,6,2011,19,4,2011,1,0101,34,33,9,2,320,320,1,5,9999,9999
16,1603,12,2011,7,6,2011,4,0401,29,30,1,2,320,320,5,5,9999,9999
14,1401,10,2011,13,9,2011,14,1401,999,999,9,9,320,320,9,9,9999,9999
6,0609,1,2012,5,9,2011,6,0601,999,999,9,9,320,320,9,9,9999,9999
5,0505,5,2011,1,2,2011,5,0505,999,999,9,2,320,320,9,9,9999,9999
9,0913,1,2012,16,8,2011,9,0913,999,999,9,9,320,320,9,9,9999,9999
14,1412,12,2011,31,10,2011,14,1401,999,999,9,2,320,320,9,9,9999,9999
12,1215,1,2012,5,12,2011,12,1215,999,47,9,2,320,320,9,9,9999,9999
17,1706,1,2012,24,11,2011,17,1701,999,34,9,2,320,320,9,9,9999,9999
4,0406,8,2011,6,6,2011,4,0401,22,999,1,1,320,320,2,9,9999,9999
9,0911,1,2012,22,8,2011,9,0901,34,34,1,1,320,320,2,9,9999,9999
3,0302,5,2011,30,3,2011,3,0301,33,999,2,2,320,320,9,9,9999,9999
1,0101,5,2011,19,1,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
19,1901,2,2012,22,12,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
3,0302,8,2011,20,1,2011,3,0302,999,999,2,2,320,320,9,9,9999,9999
9,0917,7,2011,20,6,2011,9,0920,999,999,2,2,320,320,9,9,9999,9999
12,1222,9,2011,15,8,2011,12,1222,999,999,2,2,320,320,9,9,9999,9999
1,0101,1,2012,16,6,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,7,2011,15,3,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
1,0101,7,2011,26,5,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
1,0101,10,2011,5,8,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
14,1401,9,2011,22,8,2011,14,1401,999,999,9,9,320,320,9,9,9999,9999
6,0602,4,2011,23,3,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
5,0511,1,2012,9,11,2011,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0511,6,2011,18,4,2011,5,0501,999,999,9,9,320,320,9,9,9999,9999
5,0511,7,2011,30,3,2011,5,0501,999,999,9,9,320,320,9,9,9999,9999
14,1406,3,2012,7,10,2011,14,1401,999,999,1,1,320,320,9,9,9999,9999
14,1406,6,2011,27,5,2011,14,1401,999,999,1,1,320,320,9,9,9999,9999
19,1901,11,2011,5,10,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
3,0301,9,2011,21,7,2011,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0301,12,2011,1,6,2011,3,0301,999,999,9,9,320,320,9,9,9999,9999
3,0302,6,2011,5,5,2011,3,0301,999,999,2,2,320,320,9,9,9999,9999
3,0302,6,2011,13,4,2011,3,0301,999,999,2,2,320,320,9,9,9999,9999
3,0302,6,2011,26,4,2011,3,0301,999,999,2,2,320,320,9,9,9999,9999
9,0924,8,2011,21,7,2011,9,0901,999,999,9,9,320,320,9,9,9999,9999
12,1203,11,2011,30,9,2011,12,1201,999,999,2,2,320,320,9,9,9999,9999
19,1904,3,2012,9,11,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,9,2011,8,9,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
19,1904,11,2011,31,8,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
19,1904,8,2011,29,7,2011,19,1904,999,999,2,2,320,320,9,9,9999,9999
11,1106,9,2011,8,7,2011,11,1106,999,999,2,2,320,320,9,9,9999,9999
1,0101,2,2012,11,7,2011,1,0108,999,999,2,2,320,320,9,9,9999,9999
3,0301,4,2011,3,3,2011,1,0115,999,999,2,2,320,320,9,9,9999,9999
9,0920,1,2012,27,12,2011,9,0920,999,999,2,2,320,320,9,9,9999,9999
9,0920,11,2011,27,10,2011,9,0920,999,999,2,2,320,320,9,9,9999,9999
18,1804,3,2011,11,3,2011,18,1804,71,999,2,2,320,320,9,9,9999,9999
4,0401,6,2011,7,2,2011,4,0401,53,999,2,9,320,320,9,9,9999,9999
3,0302,6,2011,5,4,2011,3,0301,26,999,2,2,320,320,9,9,9999,9999
1,0101,4,2011,17,3,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
2,0201,3,2011,21,1,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0201,6,2011,10,5,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0201,8,2011,8,8,2011,2,0201,999,999,9,9,320,320,9,9,9999,9999
2,0201,9,2011,12,8,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0201,9,2011,18,8,2011,2,0201,999,999,9,9,320,320,9,9,9999,9999
2,0201,10,2011,17,10,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0207,7,2011,28,6,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
19,1903,8,2011,11,7,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
1,0105,2,2011,20,1,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
12,1201,6,2011,11,5,2011,12,1201,999,999,2,2,320,320,9,9,9999,9999
2,0207,10,2011,10,8,2011,2,0207,999,999,2,2,320,320,9,9,9999,9999
9,0917,3,2012,8,11,2011,9,0920,999,999,2,2,320,320,9,9,9999,9999
2,0201,1,2012,17,10,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0201,10,2011,14,9,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
2,0201,12,2011,7,7,2011,2,0201,999,999,2,2,320,320,9,9,9999,9999
1,0105,11,2011,7,6,2011,1,0101,999,999,2,2,320,320,9,9,9999,9999
1,0101,6,2011,25,2,2011,1,0101,52,59,2,2,320,320,9,9,9999,9999
1,0101,8,2011,6,7,2011,1,0101,52,54,9,9,320,320,9,9,9999,9999
16,1609,8,2011,5,7,2011,16,1609,46,53,1,1,320,320,9,9,9999,9999
3,0303,5,2011,10,3,2011,3,0301,56,49,2,2,320,320,9,9,9999,9999
16,1601,11,2011,22,9,2011,16,1601,33,38,2,2,320,320,9,9,9999,9999
12,1218,12,2011,7,11,2011,9,0920,39,37,2,2,320,320,9,9,9999,9999
1,0101,2,2012,11,10,2011,3,0301,37,37,9,9,320,320,9,9,9999,9999
3,0302,9,2011,28,6,2011,3,0301,35,35,2,2,320,320,9,9,9999,9999
19,1903,11,2011,26,9,2011,19,1901,34,30,2,2,320,320,9,9,9999,9999
9,0911,7,2011,14,3,2011,9,0901,33,30,1,1,320,320,9,9,9999,9999
17,1706,10,2011,12,9,2011,17,1705,32,30,2,2,320,320,9,9,9999,9999
20,2007,6,2011,22,3,2011,20,2001,29,29,2,2,320,320,9,9,9999,9999
15,1501,8,2011,8,6,2011,15,1501,999,26,2,2,320,320,9,9,9999,9999
4,0403,6,2011,20,5,2011,4,0403,37,26,9,9,320,320,9,9,9999,9999
3,0301,12,2011,9,9,2011,3,0301,26,23,2,2,320,320,9,9,9999,9999
1,0107,9,2011,27,7,2011,1,0101,25,23,9,9,320,320,9,9,9999,9999
14,1406,4,2012,29,4,2011,14,1401,30,20,1,1,320,320,9,9,9999,9999
19,1901,10,2011,7,10,2011,19,1901,21,17,2,2,320,320,9,9,9999,9999
16,1601,5,2011,14,4,2011,16,1601,999,999,9,9,320,320,9,9,4131,9999
3,0301,6,2011,11,5,2011,3,0301,999,999,9,9,320,320,9,9,7512,9999
1,0101,11,2011,24,3,2011,1,0101,45,999,2,9,320,320,1,9,9211,9999
22,2201,8,2011,15,7,2011,22,2201,44,38,2,2,320,320,4,4,3142,9999
1,0101,10,2011,14,9,2011,1,0101,999,999,9,9,320,320,9,9,4311,9999
20,2001,5,2011,25,4,2011,20,2001,999,999,9,9,320,320,9,9,4311,9999
20,2001,12,2011,2,11,2011,20,2001,999,999,9,9,320,320,9,9,4311,9999
22,2203,5,2011,18,4,2011,22,2201,24,23,2,2,320,320,4,4,4311,9999
3,0303,4,2012,24,10,2011,3,0301,31,32,2,2,320,320,4,9,4311,9999
20,2001,9,2011,3,6,2011,20,2001,999,999,9,9,320,320,9,9,3314,9999
5,0502,6,2012,18,10,2011,5,0502,39,999,2,2,320,320,2,1,8322,9999
18,1801,4,2011,13,4,2011,18,1801,999,999,9,9,320,320,9,9,8322,9999
17,1705,3,2011,3,1,2011,17,1705,999,999,9,9,320,320,9,9,8322,9999
12,1201,10,2011,15,3,2011,12,1201,32,999,2,2,320,320,2,9,8322,9999
5,0508,1,2012,16,11,2011,1,0101,58,999,2,9,320,320,2,9,8322,9999
1,0101,2,2012,14,10,2011,1,0101,52,999,9,9,320,320,1,9,9998,9999
20,2001,7,2011,30,6,2011,20,2001,999,999,9,9,320,320,9,9,2320,9999
1,0101,8,2011,30,6,2011,1,0101,999,999,9,9,320,320,9,9,2113,9999
18,1804,10,2011,10,3,2011,18,1801,999,999,9,9,320,320,9,9,7212,9999
20,2001,7,2011,23,5,2011,2,0201,999,999,9,9,320,320,9,9,9998,9999
1,0101,4,2012,27,10,2011,1,0101,999,999,9,9,320,320,9,9,3114,9999
18,1801,8,2011,27,6,2011,18,1801,50,52,2,9,320,320,3,9,3115,9999
12,1202,2,2012,27,10,2011,12,1201,999,999,9,9,320,320,9,9,8152,9999
1,0101,7,2011,10,6,2011,1,0101,999,999,9,9,320,320,9,9,5249,9999
22,2203,7,2011,28,2,2011,22,2201,999,999,9,9,320,320,9,9,7536,9999
9,0917,11,2011,12,9,2011,9,0901,23,999,9,9,320,320,9,9,7536,9999
22,2203,1,2012,28,12,2011,22,2201,999,999,9,9,320,320,9,1,7536,9999
22,2203,3,2011,4,2,2011,22,2201,40,37,2,2,320,320,2,1,7536,9999
22,2201,9,2011,15,6,2011,22,2201,999,999,9,9,320,320,9,9,6111,9999
1,0101,10,2011,11,3,2011,5,0502,999,999,9,9,320,320,9,9,6111,9999
17,1711,9,2011,13,4,2011,12,1215,999,43,9,2,320,320,9,4,6111,9999
10,1001,8,2011,22,6,2011,10,1001,999,999,9,9,320,320,9,9,9712,9999
17,1701,5,2011,6,4,2011,17,1703,999,999,9,9,320,320,9,9,9712,9999
17,1703,4,2012,4,4,2011,17,1712,999,999,9,9,320,320,9,9,9712,9999
3,0309,6,2011,2,3,2011,3,0301,24,999,9,9,320,320,1,9,9999,9999
16,1603,4,2011,7,1,2011,16,1601,999,999,9,9,320,320,9,9,9211,9999
22,2201,7,2011,7,6,2011,22,2201,999,999,9,9,320,320,9,9,9999,9999
1,0101,5,2011,22,2,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,6,2012,30,9,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,11,2011,9,9,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
11,1101,4,2012,8,11,2011,11,1101,999,999,9,9,320,320,9,9,9999,9999
2,0201,10,2011,30,9,2011,2,0201,999,999,9,9,320,320,9,9,9999,9999
22,2201,9,2011,12,9,2011,22,2201,999,999,9,9,320,320,9,9,9999,9999
22,2201,11,2011,23,9,2011,22,2201,999,999,9,9,320,320,9,9,9999,9999
6,0603,11,2011,21,9,2011,6,0601,999,999,9,9,320,320,9,9,9999,9999
10,1001,4,2011,14,3,2011,10,1001,999,999,9,9,320,320,9,9,9999,9999
10,1001,11,2011,2,11,2011,10,1001,999,999,9,9,320,320,9,9,9999,9999
19,1901,4,2011,1,4,2011,19,1901,999,999,9,9,320,320,9,9,9999,9999
9,0901,2,2012,5,4,2011,9,0901,999,999,9,9,320,320,9,9,9999,9999
5,0502,10,2011,13,7,2011,5,0502,999,999,9,9,320,320,9,9,9999,9999
5,0502,12,2011,21,7,2011,5,0502,999,999,9,9,320,320,9,9,9999,9999
10,1001,8,2011,22,2,2011,1,0108,999,999,9,9,320,320,9,9,9999,9999
22,2201,10,2011,12,8,2011,22,2201,999,31,9,9,320,320,9,9,9999,9999
1,0101,7,2011,19,5,2011,1,0101,57,52,2,2,320,320,9,9,9999,9999
1,0101,2,2012,17,2,2011,1,0101,43,39,2,2,320,320,9,9,9999,9999
1,0101,6,2012,5,8,2011,1,0101,35,33,2,2,320,320,9,9,9999,9999
22,2201,4,2011,5,4,2011,22,2201,999,999,9,9,320,320,9,9,9998,9999
1,0101,8,2011,23,6,2011,1,0101,23,26,9,2,320,320,4,4,2341,9998
1,0101,3,2011,10,1,2011,1,0101,31,31,9,2,320,320,1,5,9712,2265
1,0114,5,2011,12,5,2011,1,0114,999,999,9,9,320,320,1,9,9712,9998
1,0101,5,2012,7,11,2011,1,0101,31,30,9,2,320,320,9,5,9999,2261
1,0101,3,2012,29,7,2011,1,0101,999,999,9,9,320,320,9,9,2141,2261
1,0115,8,2011,26,4,2011,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0115,11,2011,19,10,2011,1,0115,999,999,9,9,320,320,9,9,9712,9711
13,1319,5,2011,28,3,2011,13,1301,999,56,9,1,320,320,9,2,9999,9711
3,0313,6,2011,28,4,2011,3,0301,999,999,2,2,320,320,9,9,8322,9711
9,0901,1,2012,26,10,2011,9,0901,34,27,1,1,320,320,2,9,9313,9711
1,0101,9,2011,7,6,2011,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,5,2011,10,3,2011,17,1712,999,999,9,9,320,320,9,9,9712,9711
1,0101,3,2011,10,2,2011,1,0101,999,999,9,9,320,320,9,9,7231,9711
1,0115,9,2011,2,6,2011,1,0115,999,999,9,9,320,320,9,9,5120,9711
1,0101,2,2012,9,11,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
11,1102,2,2011,24,1,2011,11,1101,999,999,9,9,320,320,9,9,6111,9711
19,1902,4,2012,28,2,2011,19,1901,999,999,9,9,320,320,9,9,6111,9711
21,2106,3,2011,28,2,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
6,0606,4,2011,14,3,2011,6,0606,999,49,9,9,320,320,9,1,6111,9711
5,0501,4,2011,25,4,2011,5,0501,29,31,9,9,320,320,1,1,6111,9711
1,0114,12,2011,23,11,2011,1,0114,999,999,9,9,320,320,9,9,6111,9711
3,0301,7,2011,16,3,2011,3,0301,999,999,2,2,320,320,9,9,6111,9711
1,0101,5,2011,31,3,2011,1,0101,999,999,9,9,320,320,9,9,7232,9711
1,0101,7,2011,4,2,2011,1,0101,999,999,9,9,320,320,9,9,5412,9711
1,0101,6,2011,7,3,2011,1,0101,999,999,9,9,320,320,9,9,7536,9711
1,0101,3,2011,10,2,2011,1,0101,999,999,9,9,320,320,9,9,5221,4131
1,0101,9,2011,27,4,2011,7,0701,999,999,9,9,320,320,9,9,5221,4131
10,1001,8,2011,6,7,2011,10,1001,999,999,9,9,320,320,9,9,5221,4131
16,1601,1,2012,22,11,2011,16,1601,999,50,9,2,320,320,1,4,9712,4131
4,0401,2,2011,17,1,2011,4,0401,27,25,2,2,320,320,4,5,9712,4131
1,0101,7,2011,14,4,2011,1,0108,55,999,9,9,320,320,9,9,9998,4131
1,0101,12,2011,7,10,2011,1,0101,999,999,9,9,320,320,9,9,5221,9711
1,0101,11,2011,29,9,2011,1,0101,999,999,9,2,320,320,9,9,5221,9711
20,2008,2,2011,28,1,2011,20,2008,999,999,9,9,320,320,9,9,8189,9711
12,1211,7,2011,12,5,2011,12,1201,28,24,2,2,320,320,2,1,9313,9711
6,0611,2,2012,1,12,2011,6,0601,999,32,9,2,320,320,9,2,9999,9711
6,0611,2,2012,6,12,2011,6,0611,999,32,9,2,320,320,9,2,9999,9711
16,1601,2,2012,7,9,2011,16,1601,999,999,9,9,320,320,9,9,9211,9711
5,0501,8,2011,18,5,2011,5,0501,35,30,2,2,320,320,3,2,8321,9711
6,0611,3,2012,6,12,2011,6,0601,999,34,9,2,320,320,9,2,9999,9711
9,0909,2,2012,17,6,2011,9,0901,999,999,9,9,320,320,1,9,7132,9711
13,1301,6,2012,9,9,2011,11,1101,999,999,9,9,320,320,1,9,6111,9998
14,1404,2,2012,14,12,2011,14,1404,999,999,9,9,320,320,9,9,9211,9998
1,0101,8,2011,10,6,2011,1,0101,999,999,9,9,320,320,9,9,9211,9998
10,1001,3,2011,10,1,2011,10,1001,49,48,9,9,320,320,1,1,5221,9711
1,0101,7,2011,3,3,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
10,1002,3,2011,20,1,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
10,1002,5,2011,28,3,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
10,1002,12,2011,6,12,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
15,1507,3,2012,5,8,2011,15,1507,999,999,9,9,320,320,9,9,6111,9711
13,1312,3,2012,16,8,2011,13,1312,999,999,9,9,320,320,9,9,6111,9711
10,1002,7,2011,29,6,2011,10,1001,69,999,9,9,320,320,1,9,6111,9711
10,1002,11,2011,29,9,2011,10,1001,51,999,9,9,320,320,1,9,6111,9711
10,1002,3,2012,13,12,2011,10,1001,999,27,9,2,320,320,1,2,6111,9711
10,1002,9,2011,28,4,2011,10,1001,999,999,9,9,320,320,2,2,6111,9711
1,0101,9,2011,7,7,2011,1,0101,999,999,9,9,320,320,1,9,7411,9711
10,1002,6,2012,11,10,2011,10,1001,999,999,9,9,320,320,9,9,9712,9711
1,0101,8,2011,23,6,2011,1,0101,999,999,9,9,320,320,1,9,9712,9711
10,1002,5,2011,2,3,2011,10,1002,999,999,9,9,320,320,1,9,7231,9711
1,0101,4,2012,17,11,2011,1,0101,999,999,9,9,320,320,9,9,9999,9711
1,0101,8,2011,22,6,2011,1,0101,999,999,9,9,320,320,9,9,9999,9711
10,1002,9,2011,23,8,2011,10,1001,999,999,9,9,320,320,9,9,9999,9711
10,1002,2,2011,18,1,2011,10,1002,999,999,9,9,320,320,9,9,9999,9711
10,1002,3,2012,24,11,2011,10,1001,999,40,9,9,320,320,9,1,9999,9711
10,1001,10,2011,30,8,2011,10,1001,41,30,2,2,320,320,3,2,8332,9711
8,0801,10,2011,16,6,2011,8,0801,999,999,9,9,320,320,9,9,8152,9711
1,0101,1,2012,4,10,2011,1,0101,999,999,9,9,320,320,9,9,3314,9711
10,1018,3,2011,19,1,2011,10,1001,31,24,2,2,320,320,4,9,3513,9711
1,0101,6,2011,17,3,2011,5,0501,999,999,9,9,320,320,9,9,4321,9711
4,0409,3,2012,21,12,2011,4,0401,45,42,1,1,320,320,2,2,5120,9711
11,1107,11,2011,5,10,2011,11,1101,999,999,9,9,320,320,9,9,5221,9711
10,1010,5,2011,21,3,2011,10,1001,999,999,9,9,320,320,9,9,5221,9711
1,0110,2,2012,28,10,2011,1,0101,999,999,9,9,320,320,9,1,5221,9711
8,0805,1,2012,19,12,2011,8,0801,999,999,1,1,320,320,1,1,5221,9711
8,0801,5,2012,13,4,2011,8,0801,22,999,9,9,320,320,1,1,5221,9711
8,0801,4,2011,8,3,2011,8,0801,999,999,9,9,320,320,1,1,5221,9711
8,0801,8,2011,18,8,2011,8,0801,31,28,1,1,320,320,1,1,5221,9711
9,0903,10,2011,24,8,2011,9,0903,30,31,1,1,320,320,2,1,5221,9711
14,1408,3,2012,22,6,2011,14,1408,25,19,1,1,320,320,2,2,5221,9711
22,2203,12,2011,31,10,2011,22,2201,43,29,2,2,320,320,4,9,5221,9711
18,1801,9,2011,31,8,2011,18,1801,999,999,2,2,320,320,9,9,5221,9711
19,1902,5,2011,28,4,2011,19,1901,999,999,9,9,320,320,9,9,6111,9711
21,2101,7,2011,15,6,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
1,0101,1,2012,31,10,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0101,7,2011,18,5,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0101,8,2011,10,6,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0101,9,2011,10,6,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0101,10,2011,21,9,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0101,11,2011,9,9,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
3,0306,11,2011,5,9,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
11,1107,1,2012,26,5,2011,11,1101,999,999,9,9,320,320,9,9,6111,9711
11,1107,6,2011,23,5,2011,11,1101,999,999,9,9,320,320,9,9,6111,9711
2,0207,2,2012,16,8,2011,2,0201,999,999,9,9,320,320,9,9,6111,9711
2,0207,11,2011,16,8,2011,2,0201,999,999,9,9,320,320,9,9,6111,9711
5,0501,6,2011,12,4,2011,5,0501,999,999,9,9,320,320,9,9,6111,9711
10,1005,5,2011,1,3,2011,11,1101,999,999,9,9,320,320,9,9,6111,9711
19,1905,6,2012,25,8,2011,19,1901,999,999,9,9,320,320,9,9,6111,9711
17,1712,12,2011,2,12,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
15,1506,10,2011,11,8,2011,15,1501,999,999,9,9,320,320,9,9,6111,9711
5,0502,5,2011,3,2,2011,9,0901,999,999,9,9,320,320,9,9,6111,9711
10,1006,1,2012,13,9,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
10,1006,3,2012,1,12,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
10,1006,4,2011,19,1,2011,10,1001,999,999,9,9,320,320,9,9,6111,9711
16,1601,8,2011,20,6,2011,16,1601,999,999,9,9,320,320,9,9,6111,9711
16,1601,10,2011,15,7,2011,16,1601,999,999,9,9,320,320,9,9,6111,9711
1,0113,3,2011,3,3,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0113,5,2012,15,12,2011,1,0101,999,999,9,9,320,320,9,9,6111,9711
1,0104,4,2012,28,9,2011,2,0201,999,999,9,9,320,320,9,9,6111,9711
19,1901,1,2012,28,11,2011,19,1901,999,999,9,9,320,320,9,9,6111,9711
21,2101,3,2012,5,4,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,4,2012,10,9,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,5,2011,28,1,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,6,2011,20,6,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,6,2011,25,4,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,10,2011,21,9,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2101,12,2011,30,9,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2104,9,2011,4,8,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
21,2106,6,2011,19,4,2011,21,2101,999,999,9,9,320,320,9,9,6111,9711
3,0304,10,2011,6,7,2011,3,0301,999,999,9,9,320,320,9,9,6111,9711
