DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ
16,1601,11,2012,5,9,16,1601,30,26,1,2,320,320,5,5,9712,2422
9,0901,6,2012,16,5,9,0901,30,26,2,2,320,320,9,9,9712,2422
3,0302,12,2012,29,10,3,0301,999,38,2,2,320,320,9,5,9999,2422
1,0102,10,2012,7,9,1,0101,34,36,9,2,320,320,5,4,1120,2431
1,0101,6,2012,30,3,1,0101,29,27,9,9,723,320,9,9,1219,2431
1,0101,8,2012,3,5,1,0101,34,33,2,9,320,320,5,9,1219,2431
1,0101,10,2012,21,6,1,0101,39,38,2,2,320,320,5,5,1219,2431
1,0101,4,2012,6,2,1,0101,999,999,9,9,9999,9999,9,9,1219,2431
1,0101,8,2012,3,7,1,0101,34,31,2,2,320,320,5,5,2141,2431
20,2001,6,2012,1,3,20,2001,32,32,2,2,320,320,9,9,2611,2431
1,0101,4,2012,23,2,1,0101,999,999,9,9,56,380,9,9,2659,2431
1,0101,3,2012,6,3,1,0101,999,999,9,9,320,320,9,9,5221,2431
1,0101,4,2012,6,2,1,0101,32,33,9,2,320,320,5,5,5249,2431
1,0101,7,2012,31,5,1,0101,39,33,2,2,320,320,5,5,2211,2433
1,0101,9,2012,21,6,1,0101,40,40,2,2,320,320,5,9,5221,2433
1,0101,2,2012,30,1,1,0101,999,999,9,9,320,320,9,9,9712,2529
1,0101,8,2012,5,7,1,0101,999,999,9,9,320,320,9,9,1219,2611
1,0101,7,2012,5,6,1,0101,43,36,2,2,320,320,5,5,2141,2611
1,0101,8,2012,25,6,1,0101,31,30,9,2,320,320,5,5,2142,2611
1,0101,4,2013,18,10,1,0101,999,999,9,9,320,320,9,9,2144,2611
1,0101,6,2012,12,4,1,0101,32,32,9,9,320,320,9,9,2611,2611
1,0101,8,2012,19,6,1,0101,32,29,2,2,320,320,5,5,2611,2611
1,0101,2,2013,29,11,1,0101,34,34,2,2,723,320,5,5,2611,2611
1,0101,4,2012,28,2,1,0101,999,999,9,9,320,320,9,9,310,2611
3,0308,5,2012,3,4,3,0301,999,999,9,9,320,320,9,9,5221,2611
1,0102,8,2012,9,7,1,0101,999,31,9,2,320,320,9,5,9712,2611
1,0115,5,2012,27,4,1,0115,999,36,9,2,320,320,9,5,9999,2611
1,0101,1,2013,2,10,1,0101,999,999,9,9,320,320,9,9,3513,2619
1,0101,4,2013,9,3,1,0101,51,46,2,2,320,320,9,5,7112,2619
1,0101,5,2012,12,3,1,0101,999,999,9,9,724,320,9,9,2611,2632
1,0101,3,2013,5,12,1,0101,31,32,2,2,320,340,5,9,2633,2633
1,0101,1,2013,28,3,1,0101,999,999,9,9,320,320,9,9,9712,2633
1,0101,2,2013,29,11,1,0101,24,27,2,2,320,320,4,5,1346,2634
1,0101,6,2012,23,1,1,0101,999,999,9,9,276,320,9,9,2141,2634
1,0102,11,2012,29,5,1,0102,31,31,2,2,320,320,5,5,2211,2634
1,0101,10,2012,19,7,1,0101,999,999,9,9,320,320,9,9,2250,2634
1,0101,7,2012,19,6,1,0101,30,24,9,9,320,320,9,9,2422,2634
1,0101,1,2013,27,12,1,0101,29,29,2,2,320,320,5,9,2431,2634
1,0101,7,2012,5,6,1,0101,27,30,2,2,320,320,4,4,2619,2634
1,0108,8,2012,9,7,1,0108,31,30,2,2,320,320,4,5,2652,2634
1,0101,2,2012,16,1,1,0101,31,32,2,2,320,320,9,9,5221,2634
1,0102,3,2013,3,6,1,0101,28,30,2,2,320,320,4,5,9712,2634
16,1601,3,2012,7,2,16,1601,30,26,1,2,320,320,9,5,9712,2634
1,0101,11,2012,1,8,1,0101,38,37,9,2,320,320,9,5,9999,2634
1,0101,5,2012,24,4,1,0101,999,999,9,9,192,320,9,9,9712,2636
1,0101,3,2013,12,3,1,0101,999,53,9,2,320,276,9,5,2142,2641
1,0101,2,2013,3,12,1,0101,48,42,2,2,320,320,5,5,2142,2642
1,0101,10,2012,16,7,1,0101,999,999,9,9,320,76,9,9,2149,2642
1,0101,7,2012,14,5,1,0101,34,29,2,2,320,320,5,9,2141,2643
1,0101,9,2012,3,4,1,0101,30,36,9,9,320,320,5,5,2634,2643
1,0102,2,2013,25,10,1,0101,999,36,2,2,320,320,9,5,5221,2643
1,0101,1,2013,4,10,1,0101,42,37,9,2,320,320,9,4,9712,2643
1,0101,6,2012,8,5,1,0101,999,999,9,9,320,320,9,9,9712,2651
1,0101,12,2012,20,8,1,0101,999,999,9,9,320,320,9,9,5249,2655
1,0114,12,2012,6,9,1,0114,38,32,2,2,320,320,4,5,4419,2656
1,0101,1,2013,8,10,1,0108,32,29,2,2,320,320,4,4,2320,3119
1,0101,8,2012,18,6,1,0101,29,28,9,9,320,320,9,9,2412,3119
9,0901,1,2012,9,1,9,0901,999,999,9,9,320,320,9,9,3119,3119
13,1301,7,2012,25,6,13,1301,28,22,2,2,320,320,4,4,4311,3119
5,0501,4,2013,30,10,5,0501,28,27,2,2,320,320,9,5,9712,3212
12,1212,3,2013,20,11,9,0920,44,44,2,2,320,320,5,4,2320,3221
4,0403,11,2012,3,8,4,0401,24,24,2,2,320,320,9,4,2341,3221
1,0101,11,2012,12,3,1,0108,999,999,9,9,320,320,9,9,2359,3221
21,2101,11,2012,12,9,21,2101,999,999,9,9,320,320,9,9,2359,3221
1,0101,11,2012,24,8,18,1801,50,36,9,9,192,320,9,9,2619,3221
10,1003,2,2012,2,2,10,1001,999,999,9,9,320,320,9,9,3119,3221
10,1003,5,2012,25,4,10,1001,999,999,9,9,320,320,9,9,3119,3221
10,1003,6,2012,15,3,10,1001,999,999,9,9,320,320,9,9,3119,3221
22,2201,3,2012,3,2,22,2201,21,28,2,2,320,320,4,4,3314,3221
1,0101,12,2012,4,10,18,1801,43,43,2,2,320,320,4,4,3421,3221
1,0115,3,2012,20,2,1,0115,999,999,9,9,320,320,9,9,3513,3221
1,0101,6,2012,7,2,1,0101,999,999,9,9,320,320,1,9,4311,3221
2,0205,8,2012,18,5,2,0201,40,34,2,2,320,320,2,4,5412,3221
18,1802,12,2012,18,10,18,1801,30,24,2,2,320,320,2,4,6111,3221
9,0910,3,2013,5,9,9,0910,25,31,2,2,320,320,1,9,9712,3221
21,2101,10,2012,5,9,21,2101,52,55,9,9,320,320,1,9,9712,3221
7,0704,12,2012,18,10,7,0701,26,23,1,1,320,320,4,9,9712,3221
15,1503,1,2013,15,10,15,1501,999,35,1,1,320,320,1,4,9999,3221
15,1504,7,2012,22,5,15,1501,999,37,9,9,320,320,9,4,9999,3221
20,2006,2,2013,21,12,22,2201,34,31,2,2,320,320,5,4,2211,3314
9,0901,10,2012,7,5,9,0901,27,21,2,9,320,320,4,4,2341,3314
22,2217,8,2012,22,2,1,0101,34,27,2,9,320,320,5,4,2411,3314
20,2011,10,2012,8,6,20,2001,999,999,9,9,320,320,9,9,3314,3314
9,0901,2,2012,16,2,9,0901,999,999,9,9,320,320,9,9,3314,3314
16,1601,3,2013,16,11,16,1601,52,44,2,1,320,320,9,4,3412,3314
13,1301,11,2012,31,10,13,1301,34,30,2,2,320,320,4,4,3412,3314
10,1015,10,2012,28,2,10,1001,28,27,2,2,320,320,4,4,3513,3314
2,0201,10,2012,22,5,2,0201,999,999,9,9,320,320,9,9,3513,3314
1,0101,4,2012,16,2,1,0101,999,999,9,9,320,320,1,9,4311,3314
1,0101,10,2012,13,8,1,0115,999,999,9,9,9999,9999,9,9,4311,3314
20,2007,1,2013,18,9,20,2001,27,24,2,2,320,320,5,4,5221,3314
18,1801,2,2013,14,11,18,1801,999,37,9,2,170,320,9,4,7411,3314
12,1215,1,2013,4,12,12,1215,999,23,9,2,320,320,9,4,7411,3314
10,1001,10,2012,20,9,10,1001,999,999,9,9,320,320,2,9,9712,3314
10,1010,12,2012,24,10,10,1001,28,26,2,2,320,320,5,4,9712,3314
18,1801,11,2012,14,6,18,1801,30,22,9,9,320,320,9,4,9712,3314
11,1103,3,2012,30,1,9,0901,37,22,2,2,320,320,9,4,9712,3314
20,2007,10,2012,5,9,20,2001,999,42,9,9,320,320,9,9,9999,3314
1,0108,4,2012,9,2,1,0101,38,999,9,9,320,320,9,9,3119,3322
1,0101,2,2013,18,10,1,0101,52,43,2,2,320,320,9,4,2149,3334
15,1505,5,2012,21,2,15,1501,30,26,9,2,320,320,4,5,9998,3411
1,0101,8,2012,4,7,1,0101,999,31,9,9,320,320,9,5,9999,3411
9,0901,7,2012,25,5,9,0901,31,27,2,2,320,320,5,5,2211,3412
1,0101,6,2013,9,11,1,0108,999,999,9,9,320,320,9,9,2211,3412
1,0101,6,2012,17,5,1,0101,28,24,2,9,320,320,5,4,2421,3412
1,0101,3,2012,15,2,1,0101,999,999,9,9,320,320,9,9,3114,3412
5,0509,9,2012,12,7,5,0501,999,999,9,9,320,320,9,9,3119,3412
22,2209,12,2012,22,11,22,2201,40,38,2,2,320,320,4,4,3412,3412
1,0101,8,2012,16,5,1,0101,999,999,9,9,320,320,9,9,3412,3412
1,0101,5,2012,29,2,1,0108,999,999,9,9,320,320,9,9,3412,3412
1,0101,9,2012,20,4,1,0101,999,999,9,9,222,320,9,9,3513,3412
9,0901,4,2012,17,2,9,0901,999,999,9,9,320,320,9,9,4311,3412
16,1601,4,2013,28,12,16,1601,32,27,1,2,320,320,4,4,4419,3412
1,0101,12,2012,24,9,1,0101,40,43,2,9,320,320,5,4,5221,3412
20,2011,1,2013,5,9,22,2201,999,29,9,2,320,320,1,4,6111,3412
10,1015,10,2012,22,8,10,1001,26,29,2,2,320,320,9,4,9211,3412
3,0309,5,2012,15,2,3,0301,999,999,9,9,320,320,9,9,9712,3412
3,0301,8,2012,18,4,3,0301,999,999,9,9,320,320,9,9,9999,3412
5,0501,2,2013,6,6,5,0501,999,50,9,2,320,320,9,4,9999,3412
1,0101,9,2012,19,3,1,0101,999,999,9,9,320,320,9,9,3431,3431
1,0101,12,2012,20,9,1,0101,24,24,2,2,320,320,2,4,9629,3435
3,0301,2,2013,20,12,3,0301,25,29,2,2,320,320,1,4,9712,3435
9,0916,3,2013,31,8,9,0901,26,31,1,2,320,320,4,4,9712,3435
11,1101,3,2012,23,2,9,0901,999,26,9,2,320,320,9,4,9999,3435
19,1905,4,2013,28,11,9,0901,39,42,2,2,320,320,5,5,110,3513
1,0113,2,2013,21,12,1,0115,29,27,2,9,320,320,4,9,1120,3513
1,0101,2,2013,7,12,1,0101,28,29,2,2,320,320,5,5,2145,3513
22,2201,2,2013,26,12,22,2201,38,32,2,2,320,320,4,4,2341,3513
1,0101,7,2012,19,7,1,0101,999,999,9,9,840,320,9,9,2359,3513
22,2205,8,2012,15,3,22,2201,29,24,2,2,320,320,4,4,3412,3513
1,0101,2,2013,1,10,1,0101,38,29,9,2,568,320,9,9,3431,3513
5,0501,2,2013,2,11,5,0501,29,26,9,9,320,320,9,9,3513,3513
5,0501,1,2013,10,8,5,0501,30,29,2,2,320,320,4,4,3513,3513
10,1001,7,2012,20,6,10,1001,999,999,9,9,320,723,9,9,4311,3513
1,0101,1,2013,2,4,1,0101,21,24,2,2,320,320,4,4,9712,3513
18,1801,12,2012,23,11,18,1801,28,27,2,2,320,320,4,4,9712,3513
12,1205,10,2012,15,6,12,1201,27,999,1,2,320,320,5,4,9712,3513
10,1019,6,2012,15,5,10,1001,999,999,9,9,320,320,9,9,9712,3513
1,0101,8,2012,10,1,11,1101,999,999,2,2,320,320,9,9,9712,3513
9,0901,10,2012,20,9,11,1101,999,999,9,9,320,320,9,9,9712,3513
1,0101,11,2012,17,7,1,0101,999,37,2,9,320,320,9,4,9712,3513
22,2212,11,2012,25,10,1,0101,999,30,9,2,320,320,1,9,9999,3513
18,1801,6,2012,8,5,18,1801,33,24,9,2,320,320,9,4,9999,3513
1,0101,3,2012,5,1,1,0101,999,999,9,9,320,320,9,9,310,3522
1,0104,8,2012,11,1,1,0101,28,24,9,2,320,320,9,4,110,4120
1,0101,7,2012,18,5,1,0101,999,999,9,9,320,320,9,9,1219,4120
1,0101,10,2012,6,8,1,0101,30,24,2,2,320,320,9,4,1346,4120
13,1301,3,2013,3,10,13,1301,32,35,2,2,320,320,4,4,1346,4120
22,2201,8,2012,25,7,22,2201,42,33,2,2,320,320,5,9,2132,4120
1,0101,4,2012,17,2,1,0101,999,999,9,9,320,320,9,9,2141,4120
1,0101,7,2012,14,6,1,0101,999,999,9,9,320,320,9,9,2142,4120
1,0101,10,2012,7,2,1,0101,999,999,9,9,320,320,9,9,2142,4120
1,0101,3,2012,23,2,1,0101,59,999,2,9,320,320,9,9,2144,4120
1,0101,6,2012,16,2,1,0101,999,999,9,9,320,320,9,9,2149,4120
1,0101,10,2012,21,8,1,0101,999,999,9,9,320,320,9,9,2166,4120
1,0108,1,2013,5,9,1,0101,999,999,9,9,320,320,5,3,2211,4120
1,0101,5,2012,14,3,1,0101,999,999,9,9,320,320,9,9,2211,4120
1,0101,6,2012,16,2,1,0101,999,999,9,9,840,320,9,9,2341,4120
16,1601,6,2013,12,9,16,1601,27,28,2,2,320,320,5,5,2359,4120
1,0113,10,2012,13,6,1,0101,999,999,9,9,320,320,9,9,2359,4120
9,0906,1,2013,20,8,9,0901,999,999,9,9,320,320,9,9,2359,4120
4,0401,4,2012,9,3,1,0115,52,49,2,2,320,320,5,4,2411,4120
1,0101,2,2012,1,2,1,0101,999,999,9,9,320,320,9,9,2411,4120
1,0101,1,2013,9,10,1,0101,999,999,9,9,320,320,9,9,2411,4120
1,0101,5,2012,31,1,1,0101,32,38,2,9,320,320,5,9,2421,4120
1,0108,10,2012,30,8,1,0101,38,35,2,9,320,320,5,1,2422,4120
1,0101,12,2012,13,9,1,0101,42,34,2,9,320,320,5,4,2431,4120
1,0101,11,2012,18,9,1,0101,999,999,9,9,320,320,9,9,2431,4120
1,0101,4,2013,13,1,1,0101,34,27,9,9,320,320,9,9,2511,4120
1,0101,2,2013,18,10,1,0101,999,999,9,9,320,320,9,9,2511,4120
1,0101,11,2012,28,8,1,0101,999,40,9,9,320,320,9,1,2511,4120
1,0101,5,2012,19,3,1,0101,999,999,9,9,723,320,9,1,2519,4120
6,0602,9,2012,28,5,6,0601,29,21,2,2,320,320,5,4,2611,4120
1,0101,2,2013,14,11,1,0101,64,999,9,9,320,320,9,1,2619,4120
1,0101,7,2012,19,6,1,0101,999,999,9,9,320,320,9,9,2642,4120
11,1109,3,2012,10,2,11,1101,28,999,2,2,320,320,5,4,310,4120
17,1701,12,2012,11,10,17,1703,999,999,9,9,320,320,9,9,3119,4120
1,0101,9,2012,12,6,1,0101,999,999,9,9,320,320,9,9,3119,4120
1,0101,11,2012,8,10,1,0115,999,999,9,9,320,320,9,9,3119,4120
1,0101,10,2012,29,8,10,1001,999,999,9,9,320,320,9,9,3119,4120
1,0116,12,2012,17,10,1,0116,999,999,9,9,320,320,9,9,3119,4120
11,1101,3,2013,23,4,11,1101,32,30,2,2,320,320,4,4,3142,4120
4,0414,8,2012,17,7,4,0401,22,22,2,1,320,320,4,4,3142,4120
21,2101,2,2013,3,12,21,2101,31,31,2,2,320,320,9,1,3314,4120
19,1901,12,2012,26,10,19,1901,999,999,9,9,320,320,9,9,3314,4120
1,0101,1,2013,5,10,1,0101,999,999,9,9,320,320,9,9,3412,4120
1,0101,8,2012,21,6,1,0101,999,999,9,9,320,320,9,9,3412,4120
1,0101,11,2012,19,7,1,0101,999,999,9,9,320,320,9,9,3412,4120
1,0108,8,2012,27,2,1,0101,41,33,9,9,320,320,9,9,3412,4120
1,0101,10,2012,25,5,1,0101,999,999,9,9,320,320,9,9,3412,4120
9,0901,2,2012,17,2,8,0801,999,999,9,9,320,320,9,9,3412,4120
21,2101,2,2013,3,12,21,2101,26,25,2,9,320,320,4,4,3513,4120
1,0101,8,2012,25,6,1,0101,27,29,2,2,320,320,4,4,3513,4120
1,0101,5,2012,4,5,1,0101,999,999,9,9,320,320,9,9,3513,4120
1,0101,12,2012,23,10,1,0101,999,999,9,9,320,320,9,9,3513,4120
1,0115,5,2012,18,4,1,0115,999,999,9,9,320,320,9,9,3513,4120
1,0101,8,2012,27,4,1,0101,999,999,9,9,320,320,9,9,3513,4120
18,1801,6,2012,4,5,18,1801,999,32,9,2,320,320,9,4,3513,4120
9,0920,5,2012,28,2,9,0920,999,999,9,9,320,320,9,9,3513,4120
1,0101,4,2013,13,9,1,0101,999,999,9,9,320,320,9,1,3522,4120
11,1101,7,2012,9,7,11,1101,24,27,2,2,320,320,4,4,4211,4120
1,0101,10,2012,9,5,1,0115,999,999,9,9,320,320,9,9,4211,4120
1,0101,8,2012,28,5,1,0101,29,28,9,2,320,320,4,4,4311,4120
4,0415,5,2012,21,2,4,0401,29,25,2,2,320,320,4,4,4311,4120
1,0101,9,2012,12,6,1,0101,36,29,2,2,320,320,4,4,4311,4120
1,0101,10,2012,22,8,1,0101,26,23,2,2,320,320,4,4,4311,4120
1,0101,2,2013,25,10,1,0101,34,31,2,2,320,320,9,9,4311,4120
1,0101,3,2013,20,11,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,5,2012,23,1,1,0101,999,999,9,2,320,320,9,9,4311,4120
1,0101,6,2012,10,4,1,0101,999,40,9,9,320,320,9,1,4311,4120
1,0101,6,2012,16,5,1,0101,999,999,2,2,320,320,9,9,4311,4120
1,0101,6,2013,3,5,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,7,2012,7,6,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,7,2012,12,4,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,7,2012,28,6,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,9,2012,16,7,1,0101,999,999,9,9,320,320,9,1,4311,4120
1,0101,9,2012,19,3,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0101,12,2012,11,10,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0105,8,2012,27,4,1,0101,999,999,9,9,320,320,9,9,4311,4120
1,0108,4,2012,26,1,1,0101,999,34,9,9,320,320,9,9,4311,4120
9,0901,7,2012,6,6,9,0901,999,999,9,9,320,320,9,9,4311,4120
9,0901,10,2012,18,9,9,0901,999,999,9,9,320,320,9,9,4311,4120
13,1301,11,2012,30,10,13,1301,999,999,9,9,320,320,9,9,4311,4120
5,0502,6,2012,28,2,5,0502,999,999,9,9,320,320,9,9,4311,4120
10,1002,8,2012,17,5,10,1001,999,999,9,9,320,320,9,9,4311,4120
1,0101,3,2013,19,3,1,0101,999,999,9,9,320,320,9,9,4321,4120
1,0101,2,2012,19,1,1,0101,27,21,2,2,320,320,4,4,5131,4120
1,0101,9,2012,21,8,1,0115,31,29,2,2,320,320,1,9,5221,4120
1,0101,8,2012,28,3,1,0101,54,42,9,9,320,320,1,1,5221,4120
1,0101,12,2012,24,10,1,0101,36,25,2,2,320,320,3,4,5221,4120
1,0113,6,2013,7,8,1,0101,32,30,2,9,320,320,4,9,5221,4120
16,1601,5,2012,2,2,16,1601,33,26,2,2,320,320,4,4,5221,4120
1,0101,10,2012,23,7,1,0101,999,999,9,9,320,320,9,9,5221,4120
1,0101,7,2012,30,4,1,0108,999,48,9,9,320,320,9,1,5221,4120
9,0901,4,2012,8,2,9,0901,41,44,9,2,320,320,4,4,5249,4120
1,0101,4,2012,14,2,1,0101,31,28,2,9,320,320,5,1,5249,4120
1,0101,11,2012,13,6,1,0101,999,999,9,9,320,320,9,9,5249,4120
1,0101,4,2013,9,1,1,0101,999,999,9,9,320,320,9,9,5249,4120
1,0111,2,2013,15,10,1,0101,40,40,9,9,320,320,1,1,6111,4120
1,0101,9,2012,31,7,1,0101,999,999,9,9,320,320,1,1,6111,4120
15,1507,10,2012,7,9,15,1507,31,22,2,2,320,320,2,4,6111,4120
17,1703,12,2012,26,10,17,1703,40,23,2,2,320,320,3,4,6111,4120
18,1804,3,2013,10,9,18,1801,34,28,2,2,320,320,9,4,6111,4120
19,1901,3,2012,20,1,19,1901,40,35,2,2,320,320,9,4,6111,4120
6,0601,4,2012,7,3,6,0601,999,999,9,9,320,320,9,9,6111,4120
17,1701,6,2012,11,5,17,1703,999,999,9,9,320,320,9,9,6111,4120
1,0115,10,2012,27,9,1,0115,999,999,9,9,320,320,9,1,6111,4120
12,1219,11,2012,3,10,12,1215,27,22,2,2,320,320,2,4,7221,4120
1,0101,2,2013,4,12,1,0101,33,31,2,2,320,320,3,4,7223,4120
8,0802,5,2012,27,2,8,0801,28,28,1,9,320,320,4,4,7231,4120
1,0101,1,2013,8,10,1,0101,999,999,9,9,320,320,9,9,7231,4120
1,0101,10,2012,21,8,1,0101,999,999,9,9,320,320,9,9,7231,4120
1,0101,6,2012,27,3,1,0101,999,999,9,9,320,320,9,9,7321,4120
19,1901,8,2012,23,7,19,1901,999,999,9,9,320,320,9,9,7512,4120
1,0101,11,2012,15,8,1,0101,999,999,9,9,320,320,9,9,8219,4120
14,1420,8,2012,15,5,16,1601,44,43,1,9,320,320,2,9,8322,4120
19,1904,7,2012,6,6,19,1901,55,49,2,2,320,320,3,4,8322,4120
9,0919,5,2012,29,3,11,1101,27,29,9,2,320,320,9,4,9211,4120
4,0416,2,2013,13,8,4,0416,999,999,9,9,320,320,9,9,9313,4120
1,0101,1,2013,11,9,1,0101,22,26,2,2,320,320,2,4,9321,4120
1,0101,6,2012,24,4,1,0101,999,999,9,9,320,320,9,9,9629,4120
5,0501,6,2012,12,4,5,0501,24,25,2,2,320,320,1,4,9712,4120
6,0608,9,2012,25,7,6,0601,28,28,9,9,320,320,1,1,9712,4120
3,0303,9,2012,13,8,3,0301,29,30,1,2,320,320,1,4,9712,4120
1,0101,3,2012,23,1,1,0101,32,26,9,2,320,320,1,4,9712,4120
1,0101,3,2012,23,1,1,0101,35,25,9,9,320,320,1,1,9712,4120
1,0101,11,2012,24,9,1,0101,36,29,9,9,320,320,1,1,9712,4120
1,0108,4,2012,26,1,1,0101,999,999,9,9,320,320,1,1,9712,4120
1,0108,7,2012,29,3,1,0101,999,999,9,9,320,320,1,1,9712,4120
1,0114,12,2012,22,8,1,0114,999,999,9,9,320,320,1,1,9712,4120
9,0920,2,2013,11,12,9,0920,34,35,2,2,320,320,2,4,9712,4120
22,2201,8,2012,11,7,22,2201,35,29,9,9,320,320,2,4,9712,4120
14,1412,7,2012,5,6,14,1401,26,23,2,2,320,320,3,4,9712,4120
6,0606,11,2012,30,5,22,2201,27,25,2,2,320,320,4,4,9712,4120
1,0101,1,2013,24,10,1,0101,33,29,2,2,320,320,4,4,9712,4120
1,0101,9,2012,18,6,1,0101,34,33,2,2,320,320,4,5,9712,4120
1,0101,2,2013,8,10,1,0101,29,35,2,2,320,320,4,4,9712,4120
10,1008,10,2012,9,8,10,1001,28,999,1,9,320,320,5,9,9712,4120
1,0101,10,2012,22,6,1,0101,23,21,2,2,320,320,9,9,9712,4120
22,2205,2,2013,28,12,22,2201,23,28,2,2,320,320,9,4,9712,4120
19,1905,1,2013,29,8,19,1901,24,23,9,2,320,320,9,4,9712,4120
18,1801,7,2012,28,5,18,1801,29,18,2,2,320,320,9,4,9712,4120
1,0101,6,2012,15,5,1,0101,30,31,9,9,320,320,9,1,9712,4120
3,0305,6,2012,22,3,1,0101,32,28,9,2,320,320,9,4,9712,4120
1,0101,2,2013,18,12,1,0101,35,29,2,2,320,320,9,9,9712,4120
1,0108,10,2012,10,9,1,0101,36,32,9,9,320,320,9,4,9712,4120
1,0108,7,2012,9,5,1,0101,41,39,9,9,320,320,9,9,9712,4120
18,1801,5,2012,20,3,18,1801,41,40,9,9,320,320,9,9,9712,4120
1,0101,1,2013,4,6,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,1,2013,10,10,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,3,2013,16,11,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,4,2012,12,1,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,4,2013,21,9,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,7,2012,31,1,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,8,2012,7,3,1,0101,999,999,9,9,320,320,9,1,9712,4120
1,0101,8,2012,16,3,1,0101,999,35,9,2,320,320,9,4,9712,4120
1,0101,8,2012,22,3,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,9,2012,20,7,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,9,2012,26,7,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,10,2012,6,3,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,10,2012,17,5,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,10,2012,23,3,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0101,12,2012,28,9,1,0101,999,999,9,9,320,320,9,9,9712,4120
1,0108,1,2013,16,10,1,0101,999,999,9,9,320,320,9,9,9712,4120
10,1010,6,2012,26,4,1,0101,999,999,9,9,320,320,9,9,9712,4120
5,0501,12,2012,20,8,5,0501,999,999,9,9,320,320,9,9,9712,4120
9,0909,9,2012,31,5,9,0901,999,34,9,9,320,320,9,9,9712,4120
10,1001,7,2012,11,7,10,1001,999,999,2,2,320,320,9,9,9712,4120
13,1302,11,2012,14,8,13,1301,999,33,9,2,320,320,9,4,9712,4120
19,1901,12,2012,5,11,19,1901,999,999,9,9,320,320,9,9,9712,4120
19,1901,12,2012,20,11,19,1901,999,999,9,9,320,320,9,9,9712,4120
18,1805,12,2012,25,3,18,1805,999,999,9,9,320,320,9,9,9712,4120
1,0108,7,2012,23,3,1,0108,999,999,9,9,320,720,9,9,9712,4120
1,0114,8,2012,16,7,1,0114,999,999,9,9,320,320,9,1,9712,4120
1,0115,4,2012,3,1,1,0115,999,999,9,9,320,320,9,9,9712,4120
1,0115,9,2012,9,8,1,0115,999,999,9,9,320,320,9,9,9712,4120
1,0116,8,2012,14,6,1,0116,999,999,9,9,320,320,9,9,9712,4120
5,0502,8,2012,30,4,1,0101,999,34,9,9,320,320,1,4,9998,4120
1,0101,12,2012,7,9,1,0101,999,999,9,9,320,320,9,9,9998,4120
1,0101,9,2012,19,6,1,0101,999,999,9,9,380,320,9,9,9998,4120
1,0101,1,2013,6,3,1,0101,999,999,2,2,320,320,1,1,9999,4120
1,0101,1,2013,13,8,1,0101,47,999,9,9,320,320,9,9,9999,4120
16,1601,2,2013,12,10,5,0501,999,999,9,2,320,320,9,9,9999,4120
1,0117,5,2012,7,3,1,0101,999,27,9,2,320,320,9,4,9999,4120
19,1901,6,2013,19,9,19,1901,999,30,9,9,320,320,9,9,9999,4120
22,2202,3,2013,3,12,22,2202,999,40,9,2,320,320,9,4,9999,4120
5,0508,5,2012,22,3,5,0508,999,34,9,2,320,320,9,4,9999,4120
1,0101,6,2012,5,1,1,0101,999,999,2,2,320,320,9,9,3119,4131
22,2212,9,2012,20,1,1,0101,999,999,9,9,320,320,9,9,4311,4131
10,1020,6,2012,14,5,1,0101,999,999,2,2,320,320,1,1,6111,4131
1,0104,3,2012,27,2,1,0101,999,999,9,9,320,320,9,9,9712,4131
10,1010,4,2012,9,1,10,1001,999,999,9,9,320,320,9,9,9712,4131
16,1601,9,2012,12,6,16,1601,999,999,9,9,320,320,9,9,9712,4131
1,0101,11,2012,11,9,1,0101,999,999,9,9,320,320,9,9,9998,4131
3,0301,4,2013,20,6,1,0101,26,25,2,2,320,320,4,4,9712,4211
1,0101,9,2012,12,7,1,0101,29,30,9,2,320,320,1,4,9712,4214
3,0302,6,2013,5,11,3,0301,40,32,9,9,320,320,9,9,4221,4221
1,0101,7,2012,19,6,1,0101,41,41,9,2,320,320,1,5,5221,4221
