ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GRUPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD,LEY_APLICABLE
2011,8,1,1804,1,2,32,3,3,0,1,46,1,1,1,1,2411, ,2, ,2,3,0,0,3,0,1,8,2011,1804,1,1122,2, ,1,36,1,31,1,1,1,1,8281, ,1, , 
2011,8,8,1804,1,2,30,2,0,2,1,29,3,6,1,2, ,1,1,6,2,2,0,2,0,0,8,8,2011,1804,2,1121,2, ,1,32,1,29,3,6,1,1,9322, ,1, , 
2011,8,8,1804,1,2,32,2,2,0,1,39,5,1,1,1,9131, ,2, ,2,2,0,0,2,0,8,8,2011,1804,1,1122,2, ,1,29,1,29,5,1,1,1,5220, ,1, , 
2011,8,8,1804,1,2,28,3,2,1,1,29,3,1,1,2, ,1,2, ,2,4,1,3,0,0,7,8,2011,1804,2,2121,2, ,1,99,1,10,3,1,1,1,9211, ,1, , 
2011,8,15,1804,1,2,99,4,2,2,1,29,3,6,1,1,9111, ,2, ,2,99,99,99,99,99,14,8,2011,1804,1,1122,2, ,1,99,1,29,3,6,1,1,8324, ,1, , 
2011,8,27,1901,1,2,20,1,1,0,2,10,3,1,1,2, ,1,2, ,3,0,0,0,0,0,27,8,2011,1901,1,2122,2, ,1,21,2,10,3,1,1,1,5112, ,4,1,1
2011,8,30,1901,1,2,25,2,2,0,1,26,1,1,1,2, ,1,2, ,10,0,0,0,0,0,29,8,2011,1901,2,2122,2, ,1,40,1,39,3,1,1,1,9112, ,4,1,1
2011,8,26,1901,1,2,74,2,0,2,1,29,3,1,1,2, ,1,2, ,10,0,0,0,0,0,25,8,2011,1901,2,2122,2, ,2,35,1,29,3,1,1,2, ,1,4,1,1
2011,8,5,1901,1,2,53,1,1,0,1,29,1,1,1,2, ,1,2, ,10,1,0,1,0,0,19,6,2011,1901,2,2122,2, ,2,40,1,29,1,1,1,2, ,1,4,1,1
2011,8,5,1901,1,2,24,1,0,1,1,53,2,1,1,2, ,1,2, ,1,0,0,0,0,0,5,8,2011,1901,2,1122,2, ,1,32,1,53,2,1,1,1,6121, ,4,1,1
2011,8,11,1901,1,2,40,0,0,0,1,29,1,1,1,2, ,1,2, ,2,0,0,0,0,0,7,8,2011,1901,1,1122,2, ,1,40,1,29,1,1,1,1,6111, ,4,1,1
2011,8,27,1901,1,2,31,3,3,0,1,31,1,1,1,2, ,1,2, ,3,0,0,0,0,0,27,8,2011,1901,1,1122,2, ,1,31,1,24,1,1,1,1,8322, ,4,1,1
2011,8,4,1901,1,2,33,0,0,0,1,55,1,1,1,1,2320, ,2, ,3,0,0,0,0,0,4,8,2011,1901,1,1122,2, ,1,48,1,46,1,1,1,1,7141, ,4,1,1
2011,8,29,1901,1,2,41,2,2,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,29,8,2011,1901,2,1122,2, ,1,35,1,23,2,1,1,1,8322, ,4,1,1
2011,8,30,1901,1,2,37,3,2,1,1,46,2,1,1,2, ,1,2, ,9,0,0,0,0,0,26,8,2011,1901,1,2122,2, ,1,30,1,45,1,1,1,2, ,3,4,1,1
2011,8,2,1901,1,2,38,0,0,0,1,39,3,1,1,2, ,1,2, ,10,1,0,0,0,1,2,8,2011,1901,1,1122,2, ,1,42,1,29,1,1,1,1,9211, ,1, , 
2011,8,29,1901,1,2,25,2,2,0,1,29,3,5,1,2, ,1,2, ,2,2,0,0,2,0,27,8,2011,1901,2,1122,2, ,1,25,1,29,3,5,1,1,6111, ,1, , 
2011,8,31,1901,1,2,37,7,3,4,2,10,2,1,1,1,5230, ,2, ,1,0,0,0,0,0,31,8,2011,1901,1,1222,1,4,1,58,2,10,2,1,1,1,5111, ,1, , 
2011,8,28,1901,1,2,40,4,3,1,1,26,3,1,1,1,7412, ,2, ,2,4,3,1,0,0,8,8,2011,1901,1,1122,2, ,1,45,1,29,3,1,1,1,9151, ,6, , 
2011,8,12,1901,1,2,27,0,0,0,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,12,8,2011,1901,1,1111,2, ,1,27,1,29,3,1,1,1,7112, ,6, , 
2011,8,15,1901,1,2,21,1,0,1,1,49,3,1,1,2, ,1,2, ,2,0,0,0,0,0,15,8,2011,1901,1,1111,2, ,1,21,1,49,3,1,1,2, ,4,6, , 
2011,8,29,1901,1,2,19,1,1,0,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,28,8,2011,1901,2,1121,2, ,1,22,1,29,3,1,1,2, ,4,6, , 
2011,8,21,1901,1,2,40,2,0,2,2,10,3,1,1,1,9111, ,2, ,3,1,0,1,0,0,18,7,2011,1901,2,1122,1,1,1,44,1,29,3,1,1,1,9111, ,3, , 
2011,8,1,1901,1,1,40,3,2,1,1,26,2,1,1,1,9112, ,2, ,1,0,0,0,0,0,1,8,2011,1901,1,2122,2, ,2,38,1,26,2,1,1,1,9131, ,3, , 
2011,8,4,1901,1,2,33,2,1,1,1,26,3,1,1,1,5220, ,2, ,2,0,0,0,0,0,4,8,2011,1901,1,2122,2, ,1,37,1,26,3,1,1,1,6111, ,3, , 
2011,8,22,1901,1,2,33,3,0,3,2,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,21,8,2011,1901,1,2121,2, ,1,39,1,26,3,1,1,1,5169, ,3, , 
2011,8,29,1901,1,2,25,1,0,1,1,46,3,1,1,1,1314, ,2, ,3,1,0,0,0,1,28,8,2011,1901,1,2122,1,4,1,29,1,46,3,1,1,1,8322, ,3, , 
2011,8,30,1901,1,2,20,2,2,0,1,29,3,1,1,2, ,1,2, ,2,1,0,0,1,0,26,8,2011,1901,1,1122,2, ,1,22,2,10,3,1,1,1,9211, ,3, , 
2011,8,31,1901,1,2,37,4,2,2,1,26,2,1,1,1,9131, ,2, ,1,1,0,1,0,0,31,8,2011,1901,1,1122,2, ,1,42,1,26,2,1,1,2, ,9,3, , 
2011,8,21,1902,1,2,70,4,4,0,1,26,1,1,1,2, ,1,2, ,6,0,0,0,0,0,20,8,2011,1902,2,2122,2, ,1,28,1,39,3,1,1,1,6111, ,4,1,1
2011,8,26,1902,1,2,17,1,1,0,1,26,3,1,1,2, ,1,2, ,2,0,0,0,0,0,24,8,2011,1901,1,1222,1,2,1,22,1,29,3,1,1,1,6111, ,4,1,1
2011,8,4,1902,1,2,21,1,0,1,1,29,2,1,1,2, ,1,2, ,4,0,0,0,0,0,4,8,2011,1902,2,1222,2, ,1,46,2,10,2,1,1,1,9211, ,3, , 
2011,8,23,1903,1,2,30,1,1,0,1,29,5,1,1,2, ,1,2, ,3,0,0,0,0,0,23,8,2011,1903,1,1122,2, ,1,35,1,29,5,1,1,1,9313, ,3, , 
2011,8,2,1904,1,2,24,2,1,1,1,33,1,1,1,2, ,1,2, ,2,0,0,0,0,0,31,7,2011,1904,1,1122,1,4,1,24,1,32,1,1,1,2, ,4,4,1,1
2011,8,8,1904,1,2,15,1,0,1,1,33,2,1,1,2, ,1,2, ,1,1,0,0,0,1,8,8,2011,1904,1,1222,2, ,1,20,1,26,2,1,1,2, ,4,4,1,1
2011,8,8,1904,1,2,21,2,1,1,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,19,7,2011,1904,2,1122,2, ,1,28,1,22,2,1,1,1,5220, ,4,1,1
2011,8,9,1904,1,2,31,0,0,0,1,46,2,1,1,1,1314, ,2, ,3,0,0,0,0,0,8,8,2011,1904,2,1122,2, ,1,32,1,29,1,1,1,1,6111, ,4,1,1
2011,8,15,1904,1,2,25,0,0,0,2,10,1,1,1,2, ,1,2, ,2,0,0,0,0,0,15,8,2011,1904,1,1122,2, ,1,30,2,10,1,1,1,1,9211, ,4,1,1
2011,8,15,1904,1,1,35,0,0,0,1,33,1,1,1,1,5220, ,2, ,10,0,0,0,0,0,15,8,2011,1904,1,1122,1,4,1,38,1,26,1,1,1,1,5220, ,4,1,1
2011,8,15,1904,1,1,32,0,0,0,1,26,2,1,1,1,8322, ,2, ,1,0,0,0,0,0,15,8,2011,1904,2,2122,2, ,2,28,1,23,2,1,1,2, ,1,4,1,1
2011,8,17,1904,1,2,21,0,0,0,1,44,2,1,1,2, ,1,2, ,3,0,0,0,0,0,17,8,2011,1904,1,2122,1,4,1,21,1,25,1,1,1,2, ,4,4,1,1
2011,8,18,1904,1,2,31,2,0,2,1,46,2,1,1,1,4115, ,2, ,1,0,0,0,0,0,18,8,2011,1904,1,1122,2, ,1,38,1,33,2,1,1,1,5220, ,4,1,1
2011,8,19,1904,1,2,36,0,0,0,1,46,1,1,1,2, ,1,2, ,10,3,0,3,0,0,19,8,2011,1904,2,2122,2, ,1,40,1,32,1,1,1,1,7231, ,4,1,1
2011,8,19,1904,1,2,19,0,0,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,18,8,2011,1904,2,1122,2, ,1,25,1,33,2,1,1,1,9211, ,4,1,1
2011,8,22,1904,1,2,18,0,0,0,1,33,1,1,1,2, ,1,2, ,3,0,0,0,0,0,22,8,2011,1904,1,2122,2, ,1,25,1,31,1,1,1,1,5220, ,4,1,1
2011,8,30,1904,1,2,42,9,4,5,2,10,1,1,1,2, ,1,2, ,2,0,0,0,0,0,29,8,2011,1904,2,2122,2, ,1,45,1,33,3,1,1,1,9211, ,4,1,1
2011,8,2,1904,1,2,24,3,1,2,1,49,3,1,1,1,3310, ,2, ,1,0,0,0,0,0,31,7,2011,1904,2,1122,2, ,1,24,1,29,3,1,1,1,4131, ,3, , 
2011,8,7,1904,1,2,21,0,0,0,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,19,7,2011,1904,2,1122,2, ,1,25,1,29,2,1,1,1,5169, ,3, , 
2011,8,17,1904,1,2,31,2,1,1,1,49,2,1,1,2, ,1,2, ,1,0,0,0,0,0,17,8,2011,1904,1,1122,2, ,1,30,1,49,2,1,1,1,5169, ,3, , 
2011,8,28,1904,1,2,22,0,0,0,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,22,8,2011,1904,1,1122,2, ,1,18,1,39,2,1,1,1,8340, ,3, , 
2011,8,1,1907,1,2,20,1,1,0,1,26,1,1,1,2, ,1,2, ,3,0,0,0,0,0,31,7,2011,1907,1,1122,1,4,1,25,1,26,1,1,1,1,6111, ,4,1,1
2011,8,10,1907,1,2,23,1,1,0,1,31,1,1,1,2, ,1,2, ,3,0,0,0,0,0,7,8,2011,1907,1,2122,2, ,1,22,1,26,1,1,1,2, ,3,4,1,1
2011,8,24,1907,1,2,24,1,1,0,1,26,3,1,1,2, ,1,2, ,2,1,0,0,1,0,23,8,2011,1907,1,2121,2, ,1,29,1,29,3,1,1,2, ,1,4,1,1
2011,8,7,1907,1,2,23,1,1,0,1,39,1,1,1,2, ,1,2, ,3,2,1,0,1,0,7,8,2011,1907,1,1122,1,9,1,30,1,49,1,1,1,1,1314, ,3, , 
2011,8,8,1907,1,2,22,1,1,0,1,39,2,1,1,2, ,1,2, ,1,0,0,0,0,0,8,8,2011,1907,1,1122,2, ,1,22,1,39,2,1,1,1,9999, ,3, , 
2011,8,14,1907,1,2,27,0,0,0,2,10,3,1,1,2, ,1,2, ,2,5,0,1,3,1,14,8,2011,1907,1,1122,1,4,1,28,1,29,3,1,1,2, ,9,3, , 
2011,8,23,1907,3,1,5, , , , , , ,1,1, , , ,2, ,4,0,0,0,0,0,23,8,2011,1907,1,1122,1,9,1,22,2,10,5,1,1,2, ,9,3, , 
2011,8,6,1908,1,2,21,1,1,0,1,29,3,1,1,2, ,1,2, ,1,0,0,0,0,0,4,8,2011,1908,2,1222,2, ,1,24,1,29,3,1,1,1,7122, ,3, , 
2011,8,6,1908,1,2,22,1,1,0,1,49,2,1,1,2, ,1,2, ,1,0,0,0,0,0,4,8,2011,1908,1,1122,2, ,1,21,1,49,2,1,1,1,1314, ,3, , 
2011,8,8,1908,1,2,31,4,4,0,1,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,8,8,2011,1908,1,1122,2, ,1,38,1,49,2,1,1,1,6111, ,3, , 
2011,8,27,1908,1,2,46,3,1,2,1,39,1,1,1,2, ,1,2, ,1,0,0,0,0,0,27,8,2011,1908,2,1122,2, ,1,47,1,49,2,1,1,1,6111, ,3, , 
2011,8,28,1908,1,2,86,2,1,1,1,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,28,8,2011,1908,2,1122,2, ,1,29,1,39,3,1,1,1,7122, ,3, , 
2011,8,24,1909,1,2,32,1,0,1,1,33,1,1,1,2, ,1,2, ,10,0,0,0,0,0,16,8,2011,1909,2,2122,2, ,1,47,1,10,1,1,1,1,9211, ,4,1,1
2011,8,17,1909,1,2,16,0,0,0,1,39,1,1,1,2, ,3,2, ,10,0,0,0,0,0,15,8,2011,1909,2,2122,2, ,1,21,1,29,1,1,1,1,6111, ,4,1,1
2011,8,21,1909,1,2,19,2,2,0,2,10,1,6,1,2, ,1,2, ,1,2,0,0,2,0,20,6,2011,1909,1,1122,2, ,1,23,2,10,1,6,1,2, ,4,3, , 
2011,8,21,1909,1,1,23,1,0,1,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,15,8,2011,1909,2,1122,2, ,2,17,2,10,2,6,1,2, ,1,3, , 
2011,8,2,1910,1,2,21,0,0,0,1,22,1,1,1,2, ,1,2, ,2,0,0,0,0,0,4,7,2011,1910,2,1122,2, ,1,22,1,22,1,1,1,1,6111, ,4,1,3
2011,8,3,1910,1,2,35,0,0,0,1,22,1,1,1,1,9131, ,2, ,2,0,0,0,0,0,3,8,2011,1910,1,2122,2, ,1,35,1,26,1,1,1,1,7212, ,4,1,1
2011,8,8,1910,1,2,31,2,1,1,2,10,1,1,1,1,9131, ,2, ,2,0,0,0,0,0,8,8,2011,1910,1,2121,2, ,1,40,2,10,1,1,1,1,9211, ,4,1,3
2011,8,9,1910,1,2,19,0,0,0,1,44,1,1,1,2, ,1,2, ,10,0,0,0,0,0,9,8,2011,1910,2,2212,1,3,1,26,1,26,1,1,1,1,6111, ,4,1,3
2011,8,9,1910,1,2,18,1,1,0,1,21,1,1,1,2, ,1,2, ,2,0,0,0,0,0,8,8,2011,1910,9,1122,2, ,1,23,1,23,1,1,1,1,7442, ,4,1,3
2011,8,17,1910,1,2,37,1,1,0,1,26,1,1,1,1,9141, ,2, ,2,0,0,0,0,0,16,8,2011,1910,9,2122,2, ,1,31,1,26,1,1,1,1,7133, ,4,1,1
2011,8,22,1910,1,2,33,2,2,0,1,26,3,1,1,2, ,1,2, ,2,0,0,0,0,0,22,8,2011,1910,2,1122,2, ,1,40,1,26,1,1,1,1,5169, ,4,1,3
2011,8,22,1910,1,2,22,2,1,1,2,10,1,1,1,1,9131, ,2, ,3,0,0,0,0,0,19,8,2011,1910,9,2122,2, ,1,28,1,21,1,1,1,1,9211, ,4,1,3
2011,8,24,1910,1,2,18,0,0,0,1,32,2,1,1,2, ,3,2, ,1,0,0,0,0,0,23,8,2011,1910,2,1122,2, ,1,21,1,46,2,1,1,1,5169, ,4,1,3
2011,8,31,1910,1,1,65,7,4,3,1,21,1,1,1,1,9211, ,2, ,6,0,0,0,0,0,30,8,2011,1910,2,2122,2, ,1,19,1,21,1,1,1,1,9211, ,4,1,1
2011,8,31,2001,1,2,28,2,0,2,1,59,2,1,1,1,1314, ,2, ,10,0,0,0,0,0,24,8,2011,2001,9,2122,2, ,2,50,1,29,2,1,1,1,5220, ,4,1,1
2011,8,11,2001,1,2,44,0,0,0,1,32,1,1,1,1,5220, ,2, ,2,99,99,99,99,99,99,99,9999,2001,9,2122,9, ,1,27,1,26,1,1,1,1,6111, ,1, , 
2011,8,11,2001,1,2,23,0,0,0,1,99,2,1,1,9, , ,9, ,3,99,99,99,99,99,99,99,9999,2001,1,2122,9, ,1,99,1,99,2,9,1,1,9999, ,1, , 
2011,8,19,2001,1,2,99,0,0,0,1,29,3,1,1,2, ,1,2, ,2,99,99,99,99,99,20,5,2011,2001,9,1122,2, ,1,99,2,10,1,1,1,1,9211, ,1, , 
2011,8,31,2001,1,2,39,0,0,0,1,39,1,1,1,2, ,1,9, ,2,99,99,99,99,99,99,99,9999,2001,9,2122,2, ,1,47,1,49,2,1,1,1,1314, ,1, , 
2011,8,23,2001,1,2,69,5,2,3,1,99,9,1,9,2, ,1,2, ,6,99,99,99,99,99,10,8,2011,2001,1,2121,2, ,1,45,1,99,9,1,1,1,9999, ,6, , 
2011,8,22,2001,1,2,76,0,0,0,1,99,2,9,1,2, ,1,9, ,10,99,99,99,99,99,22,8,2011,2001,9,1122,2, ,1,99,1,99,9,9,1,1,9999, ,6, , 
2011,8,20,2001,1,2,40,4,2,2,1,26,1,1,1,2, ,1,9, ,2,0,0,0,0,0,20,8,2011,2001,9,1122,2, ,1,35,1,26,1,1,9,1,8322, ,3, , 
2011,8,30,2001,1,2,25,0,0,0,1,24,1,1,1,2, ,9,9, ,2,99,99,99,99,99,30,8,2011,2001,9,1122,2, ,1,29,1,26,1,1,9,1,8322, ,3, , 
2011,8,17,2002,1,2,24,0,0,0,2,10,3,1,1,2, ,1,2, ,3,99,99,99,99,99,9,8,2011,1002,2,2122,9, ,1,30,1,29,9,1,1,1,6111, ,4,1,3
2011,8,22,2002,2,2,43,0,0,0,1,29,2,1,1,2, ,1,2, ,10,1,0,0,0,1,25,3,2011,2002,9,2112,2, ,1,23,1,29,9,1,1,1,5220, ,4,1,3
2011,8,23,2002,1,2,99,0,0,0,1,10,3,1,1,2, ,1,2, ,3,99,99,99,99,99,22,8,2011,2002,9,1122,2, ,1,32,2,10,9,1,1,1,9211, ,4,1,3
2011,8,1,2003,1,2,30,2,1,1,2,10,1,1,1,2, ,1,2, ,2,4,1,1,1,1,30,7,2011,2003,2,1122,2, ,1,35,1,29,1,1,1,1,6111, ,4,1,3
2011,8,2,2003,1,2,27,4,4,0,2,10,1,1,1,2, ,1,2, ,2,6,1,1,4,0,1,8,2011,2003,2,1122,2, ,1,20,1,29,1,1,1,1,6111, ,4,1,3
2011,8,12,2003,1,1,66,0,0,0,2,10,2,1,1,1,9211, ,2, ,10,99,99,99,99,99,11,8,2011,2003,1,1222,2, ,1,19,9,99,9,1,1,9, , ,4,9,9
2011,8,12,2003,1,2,21,1,1,0,2,10,2,1,1,2, ,1,2, ,1,99,99,99,99,99,12,8,2011,2003,1,1222,2, ,1,99,9,99,2,1,1,1,9211, ,4,1,3
2011,8,12,2003,2,2,1, , , , , , ,1,1, , , ,9, ,9,1,1,0,0,0,11,8,2011,2003,2,1222,2, ,1,99,9,99,9,9,1,9, , ,4,1,3
2011,8,12,2003,1,1,32,0,0,0,2,10,1,1,1,1,9211, ,9, ,4,1,0,0,0,1,11,8,2011,2003,2,1222,2, ,1,99,9,99,9,9,1,9, , ,4,1,1
2011,8,19,2003,1,2,22,2,0,2,2,10,1,1,1,2, ,1,2, ,2,4,1,1,0,2,19,8,2011,2003,9,1122,2, ,1,23,1,29,1,1,1,1,6111, ,4,1,1
2011,8,31,2003,1,2,28,2,1,1,1,26,2,1,1,2, ,1,2, ,1,3,0,1,1,1,28,3,2011,2003,2,2122,2, ,1,34,1,23,2,1,1,1,9999, ,4,9,2
2011,8,31,2003,1,2,48,5,2,3,1,10,2,1,1,2, ,1,2, ,10,3,0,1,1,1,22,8,2011,2003,2,2122,2, ,1,34,1,23,9,1,1,1,9999, ,4,9,2
2011,8,19,2004,1,1,29,0,0,0,1,39,3,1,1,1,7137, ,9, ,9,99,99,99,99,99,18,8,2011,2004,1,1122,2, ,1,33,1,39,3,1,1,1,7412, ,4,1,1
2011,8,11,2004,1,2,31,3,1,2,1,29,2,1,1,2, ,1,2, ,10,3,0,0,1,2,10,8,2011,2004,2,2122,2, ,2,51,2,10,3,1,9,2, ,1,4,1,1
2011,8,3,2004,1,2,23,1,1,0,2,10,3,1,1,2, ,1,2, ,2,1,0,0,1,0,2,8,2011,2004,1,1222,2, ,1,24,2,10,3,9,1,1,7122, ,4,1,1
2011,8,18,2004,1,1,33,0,0,0,1,49,3,1,1,1,7412, ,9, ,9,0,0,0,0,0,17,8,2011,2004,9,1122,9, ,1,29,1,39,9,1,9,1,7137, ,4,1,1
2011,8,2,2004,1,2,33,3,3,0,2,10,1,1,1,2, ,1,2, ,10,99,99,99,99,99,1,8,2011,2004,2,2122,2, ,1,60,2,10,1,5,1,2, ,1,4,9,9
2011,8,16,2004,1,2,30,3,2,1,2,10,1,6,1,2, ,1,2, ,2,3,0,0,0,3,15,8,2011,2004,1,1122,2, ,1,36,2,10,1,6,1,1,9211, ,3, , 
2011,8,17,2004,1,2,27,2,1,1,1,49,2,1,1,2, ,1,2, ,1,2,0,0,1,1,17,8,2011,2004,2,1122,2, ,1,32,1,49,2,6,1,1,6111, ,3, , 
2011,8,5,2007,1,2,30,5,2,3,1,29,2,1,1,1,7346, ,2, ,1,3,0,1,0,2,20,7,2011,2007,9,1112,2, ,1,34,1,29,2,1,1,1,5169, ,4,1,3
2011,8,5,2007,1,2,18,2,2,0,1,29,3,1,1,2, ,1,2, ,2,3,0,1,2,0,5,8,2011,2007,1,1122,2, ,1,32,1,99,3,1,1,1,8322, ,4,9,9
2011,8,8,2007,1,2,37,3,1,2,1,26,2,1,1,2, ,1,2, ,1,1,0,1,0,0,7,8,2011,2007,1,1122,2, ,1,37,1,29,2,1,1,1,9151, ,4,1,1
2011,8,25,2004,1,2,27,4,2,2,1,26,1,1,1,1,5220, ,2, ,3,4,0,0,2,2,99,99,9999,2007,9,2122,2, ,1,49,1,49,1,1,1,1,8322, ,4,1,3
2011,8,10,2008,1,2,41,1,0,1,1,24,1,1,1,2, ,1,2, ,8,2,0,1,0,1,8,8,2011,2008,2,1122,2, ,1,26,1,26,1,1,1,1,6111, ,4,1,3
2011,8,1,2008,1,2,35,4,1,3,1,26,2,1,1,1,6111, ,2, ,1,4,0,0,1,3,31,7,2011,2008,2,1122,2, ,1,38,2,10,2,1,1,2, ,6,4,1,3
2011,8,12,2004,1,2,46,2,1,1,1,29,2,1,1,9, , ,9, ,1,99,99,99,99,99,12,8,2011,2009,1,2122,9, ,1,46,1,29,2,1,9,9, , ,4,1,1
2011,8,8,2009,1,2,27,1,0,1,1,26,2,1,1,2, ,1,2, ,1,99,99,99,99,99,8,8,2011,2009,1,2122,2, ,1,29,1,24,2,1,1,1,6111, ,4,1,1
2011,8,15,2009,1,2,35,0,0,0,1,46,2,1,1,1,4115, ,2, ,1,99,99,99,99,99,14,8,2011,2009,9,2122,2, ,1,99,1,33,2,1,1,2, ,9,4,1,3
2011,8,26,2009,1,2,15,0,0,0,1,24,1,1,1,2, ,1,2, ,2,99,99,99,99,99,24,8,2011,2009,9,2122,2, ,1,20,1,23,1,1,9,1,6111, ,4,1,1
2011,8,20,2009,1,1,25,1,1,0,1,26,1,1,1,1,6111, ,2, ,4,99,99,99,99,99,20,8,2011,2009,2,2122,2, ,1,51,2,10,3,1,1,1,9211, ,4,1,1
2011,8,29,2009,1,2,56,1,1,0,2,10,1,1,1,2, ,1,2, ,10,99,99,99,99,99,28,8,2011,2009,2,2122,2, ,1,35,9,99,1,1,1,1,6111, ,4,1,1
2011,8,30,2010,1,2,28,1,1,0,1,22,1,1,1,2, ,1,2, ,10,99,99,99,99,99,29,8,2011,2010,1,1122,2, ,2,35,1,29,3,1,1,2, ,1,4,1,1
2011,8,25,2010,1,2,72,0,0,0,2,10,1,1,1,2, ,1,2, ,8,99,99,99,99,99,22,8,2011,2010,2,2122,2, ,2,29,2,10,9,6,2,2, ,1,4,1,1
2011,8,8,2010,2,1,46,3,2,1,2,10,2,6,1,1,9211, ,2, ,10,3,2,1,0,0,23,7,2011,2010,2,1222,2, ,1,99,9,99,9,6,9,9, , ,3, , 
2011,8,8,2101,1,2,16,1,1,0,1,25,2,1,1,2, ,1,2, ,10,1,0,0,1,0,8,8,2011,2101,1,1122,2, ,2,57,1,23,2,1,1,2, ,1,3, , 
2011,8,8,2101,1,2,22,3,2,1,1,24,3,1,1,2, ,1,2, ,10,0,0,0,0,0,8,8,2011,2101,1,1122,2, ,2,57,1,23,2,1,1,2, ,1,3, , 
2011,8,9,2101,1,2,20,4,2,2,2,10,2,1,1,2, ,1,2, ,1,4,0,0,2,2,9,8,2011,2101,1,2121,2, ,1,32,1,33,2,1,1,1,7122, ,3, , 
2011,8,10,2101,1,2,42,10,6,4,2,10,2,1,1,2, ,1,2, ,10,0,0,0,0,0,10,8,2011,2101,2,2121,2, ,2,30,1,22,2,1,1,2, ,1,3, , 
2011,8,10,2101,1,2,38,5,1,4,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,10,8,2011,2101,1,2121,2, ,1,52,1,24,2,1,1,1,7122, ,3, , 
2011,8,11,2101,1,2,33,3,1,2,2,10,2,1,1,2, ,1,2, ,10,0,0,0,0,0,11,8,2011,2101,2,2122,2, ,1,24,1,22,2,1,1,1,6111, ,3, , 
2011,8,12,2101,1,2,23,3,1,2,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,12,8,2011,2101,1,1122,2, ,1,25,1,26,2,1,1,1,5122, ,3, , 
2011,8,13,2101,1,2,32,7,4,3,1,21,2,1,1,2, ,1,2, ,9,0,0,0,0,0,28,7,2011,2101,2,2122,2, ,2,34,1,23,2,1,1,2, ,1,3, , 
2011,8,15,2101,1,2,35,7,2,5,2,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,15,8,2011,2101,2,1122,2, ,1,40,2,10,3,1,1,1,9211, ,3, , 
2011,8,15,2101,1,2,36,9,6,3,2,10,2,1,1,2, ,1,2, ,10,1,0,0,0,1,15,8,2011,2101,2,1122,2, ,1,24,1,24,1,1,1,1,6111, ,3, , 
2011,8,15,2101,1,1,33,0,0,0,1,46,1,1,1,1,1314, ,2, ,2,0,0,0,0,0,15,8,2011,2101,2,2122,2, ,2,24,1,24,2,1,1,2, ,1,3, , 
2011,8,15,2101,1,2,25,1,0,1,1,46,3,1,1,2, ,1,2, ,2,0,0,0,0,0,15,8,2011,2101,1,1122,2, ,1,25,1,26,3,1,1,1,8322, ,3, , 
2011,8,16,2101,1,2,30,3,3,0,1,32,1,1,1,2, ,1,2, ,2,0,0,0,0,0,16,8,2011,2101,1,1121,2, ,1,30,1,26,1,1,1,1,5220, ,3, , 
2011,8,17,2101,1,2,19,1,0,1,2,10,3,1,1,2, ,1,2, ,2,1,0,0,0,1,17,8,2011,2101,1,1122,2, ,1,35,2,10,3,1,1,1,9112, ,3, , 
2011,8,19,2101,1,2,27,1,1,0,2,10,1,1,1,2, ,1,2, ,2,0,0,0,0,0,18,8,2011,2101,1,1121,2, ,1,26,1,22,1,1,1,1,6111, ,3, , 
2011,8,19,2101,1,2,24,2,1,1,1,22,1,1,1,2, ,1,2, ,3,2,0,0,1,1,19,8,2011,2101,2,1122,2, ,1,21,2,10,3,1,1,1,9211, ,3, , 
