ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2009,4,30,108,1,2,33,99,99,99,1,26,9,1,1,2, ,1,2, ,2,3,0,0,0,3,30,4,2009,108,1,1122,2, ,1,33,1,59,3,1,1,1,1110, ,3, 
2009,4,30,108,1,2,30,99,99,99,1,49,3,1,1,2, ,1,2, ,2,3,0,0,0,3,29,4,2009,108,1,2121,2, ,1,26,1,49,3,1,1,2, ,9,3, 
2009,4,28,108,1,2,16,99,99,99,2,10,1,2,1,2, ,9,2, ,4,99,99,99,99,99,28,4,2009,108,1,1122,2, ,2,45,1,10,3,2,1,1,9111, ,3, 
2009,4,28,108,2,1,30,99,99,99,1,49,3,1,1,1,8322, ,2, ,2,1,0,0,0,1,28,4,2009,108,1,2122,2, ,2,20,1,49,3,1,1,2, ,1,3, 
2009,4,19,108,1,1,27,99,99,99,1,33,3,1,1,1,8263, ,2, ,2,1,0,0,0,1,17,4,2009,108,1,2121,1,4,2,24,1,33,3,1,1,1,8263, ,3, 
2009,4,30,108,1,2,29,99,99,99,1,59,2,1,1,2, ,3,9, ,1,99,99,99,99,99,30,4,2009,108,1,2122,2, ,1,35,1,49,2,1,1,2, ,4,3, 
2009,4,18,108,1,2,24,99,99,99,1,49,1,1,1,1,4115, ,2, ,3,1,0,0,0,1,17,4,2009,108,1,2221,2, ,1,27,1,49,2,1,1,1,1314, ,3, 
2009,4,16,108,1,1,39,99,99,99,1,26,2,2,1,1,8322, ,2, ,2,4,0,0,2,2,16,4,2009,108,1,1121,2, ,2,42,1,10,3,2,1,2, ,1,3, 
2009,4,16,108,1,2,36,99,99,99,1,10,1,2,1,2, ,1,2, ,3,99,99,99,99,99,15,4,2009,108,1,2121,2, ,1,39,1,49,3,1,2,1,1314, ,3, 
2009,4,16,108,1,2,18,99,99,99,1,33,3,1,1,2, ,1,2, ,4,1,0,0,1,0,16,4,2009,108,1,1121,2, ,2,35,2,10,2,1,1,2, ,1,3, 
2009,4,15,108,1,1,57,99,99,99,1,59,2,1,1,1,1314, ,2, ,1,99,99,99,99,99,15,4,2009,108,1,2121,2, ,2,54,1,49,2,1,1,2, ,1,3, 
2009,4,15,108,1,2,38,99,99,99,1,49,1,1,1,1,3152, ,2, ,3,1,0,0,0,1,14,4,2009,108,1,2221,2, ,1,38,1,49,3,1,1,1,7231, ,3, 
2009,4,14,108,1,2,20,99,99,99,1,33,2,1,1,2, ,1,2, ,10,99,99,99,99,99,14,4,2009,108,1,1122,2, ,2,19,1,33,2,1,1,2, ,1,3, 
2009,4,14,108,1,2,43,99,99,99,1,23,2,1,1,1,9131, ,2, ,3,1,0,0,0,1,14,4,2009,108,9,2121,2, ,1,43,1,26,2,1,1,1,9999, ,3, 
2009,4,13,108,1,2,48,99,99,99,1,26,2,1,1,1,9112, ,2, ,3,99,99,99,99,99,13,4,2009,108,1,2122,1,9,1,50,1,26,2,1,1,1,5169, ,3, 
2009,4,13,108,1,1,22,99,99,99,1,33,3,1,1,1,8263, ,2, ,2,1,0,0,1,0,13,4,2009,108,1,2121,2, ,2,24,1,26,3,1,1,2, ,1,3, 
2009,5,1,101,1,2,53,99,99,99,1,56,2,1,1,1,2410, ,2, ,1,0,0,0,0,0,1,5,2009,108,2,1222,2, ,1,58,1,56,2,1,1,1,2410, ,1, 
2009,5,21,101,1,2,39,99,99,99,9,99,2,1,1,2, ,1,9, ,3,99,99,99,99,99,18,5,2009,101,9,2122,2, ,1,99,9,99,9,9,1,9, , ,4,1
2009,5,21,101,1,2,30,99,99,99,1,99,1,1,9,1,3310, ,9, ,2,99,99,99,99,99,20,5,2009,101,1,1122,2, ,1,58,9,99,2,1,1,9, , ,4,1
2009,5,28,101,1,2,41,99,99,99,1,59,1,1,1,9, , ,9, ,2,99,99,99,99,99,27,5,2009,101,1,1122,9, ,1,50,9,99,9,1,1,9, , ,4,1
2009,5,22,101,1,2,27,99,99,99,1,49,1,1,1,1,5122, ,9, ,3,99,99,99,99,99,19,5,2009,101,9,1221,2, ,1,24,1,49,9,1,9,9, , ,4,1
2009,5,7,101,1,2,24,99,99,99,1,49,2,1,1,1,4211, ,2, ,1,99,99,99,99,99,6,5,2009,101,1,1111,2, ,1,31,1,26,2,1,1,1,5169, ,3, 
2009,5,20,101,1,2,25,99,99,99,1,59,1,1,1,1,4115, ,9, ,3,99,99,99,99,99,10,1,2001,101,1,2122,2, ,1,29,1,22,1,9,1,1,7124, ,3, 
2009,5,25,101,1,2,23,99,99,99,1,49,1,1,1,1,3310, ,2, ,1,99,99,99,99,99,17,5,2009,101,1,1222,2, ,1,29,1,49,2,1,1,1,4111, ,4,1
2009,5,25,101,1,2,39,99,99,99,1,99,1,1,1,1,2411, ,2, ,9,99,99,99,99,99,23,5,2009,101,1,2122,2, ,1,32,1,59,2,1,1,1,9999, ,4,1
2009,5,12,101,1,2,23,99,99,99,1,29,1,1,1,1,9111, ,2, ,2,0,0,0,0,0,10,5,2009,101,1,1222,2, ,1,35,1,29,1,1,1,1,7122, ,4,1
2009,5,19,101,1,2,99,99,99,99,1,29,1,1,1,1,5220, ,2, ,2,0,0,0,0,0,14,5,2009,101,1,1122,2, ,1,99,1,29,1,1,1,1,5220, ,4,1
2009,5,26,101,1,2,34,99,99,99,1,49,3,9,1,1,1314, ,2, ,3,0,0,0,0,0,23,5,2009,101,1,2122,1,3,1,33,1,29,1,1,1,1,5220, ,4,1
2009,5,18,101,1,2,26,99,99,99,1,46,1,1,1,2, ,1,9, ,2,0,0,0,0,0,18,5,2009,101,9,1222,2, ,1,43,1,56,1,1,1,1,9999, ,1, 
2009,5,1,101,1,2,20,99,99,99,1,33,1,2,1,1,5132, ,2, ,2,0,0,0,0,0,1,5,2009,101,1,1122,9, ,1,24,1,33,1,2,1,1,5169, ,1, 
2009,5,4,101,1,2,29,99,99,99,1,26,1,1,1,1,5220, ,9, ,2,0,0,0,0,0,2,5,2009,101,1,2122,2, ,1,29,1,26,1,1,9,1,5220, ,1, 
2009,5,21,101,1,2,25,99,99,99,1,59,1,1,1,1,4115, ,2, ,2,2,0,2,0,0,21,5,2009,101,9,2122,2, ,1,28,1,39,9,1,9,1,7124, ,4,1
2009,5,27,101,1,2,99,99,99,99,1,46,2,1,1,1,4211, ,2, ,1,99,99,99,99,99,1,1,2007,9999,9,1112,9, ,1,30,1,45,2,9,1,1,8263, ,4,2
2009,5,17,101,1,1,40,99,99,99,1,59,2,1,1,1,2149, ,9, ,1,99,99,99,99,99,17,5,2009,101,1,1121,2, ,2,99,1,99,2,9,9,9, , ,4,1
2009,5,27,101,1,2,39,99,99,99,1,33,1,1,1,2, ,1,2, ,4,99,99,99,99,99,20,5,2009,101,1,2122,1,4,1,92,1,26,3,1,1,2, ,1,4,1
2009,5,12,101,1,2,35,99,99,99,1,26,1,6,9,1,5220, ,2, ,3,99,99,99,99,99,11,5,2009,101,1,1122,2, ,1,39,1,26,1,6,1,1,5220, ,4,1
2009,5,19,101,1,2,27,99,99,99,1,29,1,1,1,2, ,1,2, ,3,99,99,99,99,99,19,5,2009,108,1,1122,2, ,1,30,1,39,1,1,1,1,5220, ,4,1
2009,5,6,101,1,2,22,99,99,99,1,29,1,1,1,2, ,1,2, ,3,3,0,0,2,1,5,5,2009,101,1,1122,2, ,1,25,1,49,1,1,1,1,1314, ,4,1
2009,5,19,101,1,2,31,99,99,99,1,33,1,1,2,1,9111, ,1,2,3,3,0,0,0,3,9,5,2009,101,9,2122,2, ,1,32,1,49,1,1,1,1,1314, ,4,1
2009,5,15,101,1,2,36,99,99,99,1,49,3,1,1,1,1314, ,1,9,1,2,0,2,0,0,13,5,2009,108,9,1122,2, ,1,33,1,33,1,1,9,1,5220, ,4,1
2009,5,8,101,1,2,32,99,99,99,1,24,1,1,1,2, ,1,9, ,10,0,0,0,0,0,7,5,2009,101,1,1222,2, ,1,40,1,26,2,1,1,1,7122, ,1, 
2009,5,14,101,1,2,31,99,99,99,1,46,2,1,1,1,4211, ,2, ,1,99,99,99,99,99,14,5,2009,101,9,1122,1,4,1,30,1,46,2,1,1,1,9151, ,1, 
2009,5,14,101,1,2,21,99,99,99,1,31,1,1,1,2, ,1,2, ,1,0,0,0,0,0,14,5,2009,101,1,1222,9, ,1,25,1,24,2,1,1,1,3152, ,1, 
2009,5,29,101,1,2,30,99,99,99,1,21,2,1,1,2, ,1,2, ,1,0,0,0,0,0,23,5,2009,101,1,1222,1,4,1,38,1,33,2,9,1,1,9112, ,1, 
2009,5,21,101,1,2,48,99,99,99,1,33,1,1,1,1,9151, ,2, ,6,99,99,99,99,99,20,5,2009,102,1,2122,2, ,2,30,1,33,2,1,1,2, ,1,1, 
2009,5,15,101,2,2,13,99,99,99,1,31,1,1,1,2, ,3,2, ,7,99,99,99,99,99,99,99,9999,101,9,2212,2, ,1,52,1,99,2,1,1,2, ,1,1, 
2009,5,7,101,1,2,15,99,99,99,1,49,1,1,1,2, ,3,2, ,4,1,0,1,0,0,6,5,2009,105,9,2212,2, ,1,47,1,99,2,1,1,1,8323, ,1, 
2009,5,26,101,1,2,30,99,99,99,1,25,2,1,1,1,9111, ,9, ,1,0,0,0,0,0,25,5,2009,101,1,1222,2, ,1,31,1,25,2,1,1,1,7122, ,1, 
2009,5,4,101,1,1,68,99,99,99,1,26,1,1,1,1,9998, ,2, ,6,0,0,0,0,0,2,5,2004,101,1,2122,2, ,1,30,1,45,1,1,1,9, , ,1, 
2009,5,4,101,1,2,30,99,99,99,1,26,1,1,1,2, ,1,9, ,3,0,0,0,0,0,3,5,2009,106,9,2122,2, ,1,31,1,26,1,1,1,1,5220, ,1, 
2009,5,4,101,1,2,18,99,99,99,1,26,1,1,9,2, ,1,9, ,3,0,0,0,0,0,1,5,2009,101,9,2122,2, ,1,20,1,25,1,1,9,9, , ,1, 
2009,5,4,101,1,2,25,99,99,99,1,26,1,1,1,1,5220, ,9, ,2,0,0,0,0,0,2,4,2009,115,2,2122,2, ,1,26,1,26,1,1,1,1,5220, ,1, 
2009,5,21,101,1,2,33,99,99,99,9,99,1,1,1,2, ,1,9, ,3,99,99,99,99,99,20,5,2009,101,9,1122,9, ,1,99,9,99,9,9,9,9, , ,4,1
2009,5,21,101,1,2,28,99,99,99,1,59,2,1,1,1,2149, ,1,9,2,99,99,99,99,99,26,3,2009,101,1,1122,9, ,1,99,9,99,9,9,9,9, , ,4,1
2009,5,28,101,1,2,66,99,99,99,1,29,2,1,1,2, ,1,9, ,10,99,99,99,99,99,27,5,2009,101,1,1122,1,1,1,56,1,29,9,1,1,1,8322, ,4,1
2009,5,28,101,1,2,28,99,99,99,9,99,2,1,1,1,5220, ,9, ,1,99,99,99,99,99,28,5,2009,101,1,1222,1,9,1,99,9,99,2,9,9,9, , ,4,1
2009,5,28,101,1,2,51,99,99,99,1,59,2,1,1,1,2221, ,9, ,1,99,99,99,99,99,30,4,2009,101,1,1122,9, ,1,99,1,99,2,9,1,9, , ,4,1
2009,5,14,101,1,2,27,99,99,99,2,10,3,1,1,1,5220, ,9, ,3,3,0,0,0,3,13,5,2009,101,9,2122,2, ,1,31,1,99,3,1,1,1,9112, ,4,1
2009,5,14,101,1,2,99,99,99,99,1,29,2,1,1,9, , ,9, ,1,1,0,0,0,1,13,5,2009,101,9,1222,1,4,1,36,1,99,2,1,1,1,5220, ,4,1
2009,5,14,101,1,2,99,99,99,99,1,39,3,1,1,1,7412, ,9, ,3,2,0,0,1,1,14,1,2008,101,1,2122,1,4,1,35,1,99,3,1,1,2, ,9,4,1
2009,5,14,101,1,2,28,99,99,99,1,39,3,1,1,1,9112, ,9, ,3,99,99,99,99,99,28,4,2009,101,1,2122,1,9,1,29,1,99,5,1,1,1,7231, ,4,1
2009,5,15,101,1,2,30,99,99,99,9,99,2,9,1,9, , ,9, ,3,99,99,99,99,99,14,5,2009,101,9,1122,2, ,1,99,9,99,9,1,9,9, , ,4,1
2009,5,7,103,1,2,26,99,99,99,1,33,3,1,1,1,8263, ,2, ,2,99,99,99,99,99,7,5,2009,103,1,1122,2, ,1,28,1,26,3,1,1,1,8263, ,3, 
2009,5,4,106,1,1,34,99,99,99,1,33,2,1,1,1,7212, ,2, ,3,99,99,99,99,99,2,5,2009,106,1,2122,2, ,2,99,1,33,1,1,1,1,7331, ,4,1
2009,5,4,106,1,2,18,99,99,99,1,26,1,1,1,2, ,1,2, ,3,1,0,0,0,1,29,4,2009,106,9,1122,9, ,1,22,1,26,1,1,1,2, ,9,4,1
2009,5,12,106,1,1,35,99,99,99,1,46,1,1,1,2, ,9,1,6,10,1,1,0,0,0,24,3,2009,106,1,1222,1,3,1,39,1,23,2,1,1,1,7124, ,4,1
2009,5,18,106,1,2,37,99,99,99,2,10,2,2,1,1,5220, ,1,9,1,5,3,2,0,0,17,5,2009,106,2,1122,2, ,1,43,2,10,2,2,1,1,8322, ,4,1
2009,5,18,106,1,2,64,99,99,99,1,29,3,1,1,1,5220, ,2, ,2,4,2,2,0,0,17,5,2009,106,9,1122,2, ,1,63,2,10,3,1,1,1,5220, ,4,1
2009,5,17,106,1,1,36,99,99,99,1,26,3,1,1,1,5220, ,9, ,2,99,99,99,99,99,1,1,2000,106,9,1122,2, ,2,26,1,10,3,6,1,2, ,9,3, 
2009,5,20,106,1,2,72,99,99,99,2,10,1,9,1,2, ,1,2, ,8,0,0,0,0,0,5,2,2009,106,1,2122,2, ,2,24,2,10,1,1,1,9, , ,3, 
2009,5,20,106,9,2,48,99,99,99,2,10,2,4,1,2, ,1,2, ,6,99,99,99,99,99,9,5,2009,106,1,2122,9, ,2,23,2,10,3,1,1,2, ,1,3, 
2009,5,18,106,1,2,20,99,99,99,1,26,3,9,1,1,9111, ,9, ,10,99,99,99,99,99,18,5,2009,106,9,1122,2, ,1,24,1,26,9,1,9,1,5112, ,3, 
2009,5,17,106,1,1,23,99,99,99,1,49,2,1,1,1,5162, ,9, ,1,99,99,99,99,99,17,5,2009,106,9,2122,2, ,2,23,9,99,2,1,1,2, ,1,3, 
2009,5,17,106,1,1,99,99,99,99,1,33,2,9,1,1,7435, ,2, ,1,99,99,99,99,99,1,4,2000,106,9,2122,2, ,2,31,1,99,2,1,9,1,5220, ,3, 
2009,5,17,106,1,2,64,99,99,99,2,10,3,1,1,2, ,1,9, ,2,99,99,99,99,99,17,5,2009,106,9,2122,2, ,1,63,2,10,3,1,1,1,5220, ,3, 
2009,5,15,106,1,2,44,99,99,99,2,10,1,1,1,2, ,1,2, ,1,99,99,99,99,99,15,5,2009,106,9,1122,1,3,1,99,2,10,5,4,1,2, ,9,3, 
2009,5,4,106,1,2,19,99,99,99,1,33,3,1,1,1,9999, ,2, ,3,99,99,99,99,99,4,5,2009,106,9,1122,9, ,1,23,1,26,9,1,9,1,8322, ,3, 
2009,5,3,106,1,2,99,99,99,99,2,10,3,9,1,2, ,1,2, ,1,99,99,99,99,99,3,5,2009,106,2,1122,2, ,1,32,1,10,2,2,1,1,9333, ,3, 
2009,5,1,106,1,2,30,99,99,99,1,49,2,1,1,1,4115, ,2, ,1,0,0,0,0,0,23,4,2009,106,2,1122,2, ,1,29,1,33,2,1,9,1,9151, ,3, 
2009,5,1,106,1,2,32,99,99,99,1,31,9,1,1,2, ,1,9, ,1,99,99,99,99,99,1,5,2009,106,2,1122,2, ,1,32,1,31,2,1,9,1,7122, ,3, 
2009,5,8,106,1,2,38,99,99,99,1,99,2,1,1,2, ,1,2, ,1,99,99,99,99,99,8,5,2009,106,1,1122,2, ,1,37,1,99,2,1,1,1,7122, ,3, 
2009,5,10,106,1,2,21,99,99,99,1,99,2,6,1,2, ,1,2, ,1,99,99,99,99,99,10,5,2009,106,1,2122,2, ,1,24,1,99,2,1,1,1,8322, ,3, 
2009,5,18,106,1,2,36,99,99,99,1,99,3,1,1,2, ,1,2, ,2,99,99,99,99,99,17,5,2009,108,1,1122,9, ,1,25,1,99,3,1,1,2, ,9,3, 
2009,5,13,106,1,2,49,99,99,99,1,99,3,1,1,2, ,1,2, ,2,99,99,99,99,99,3,5,2009,106,9,1122,9, ,1,49,1,99,3,1,1,1,7122, ,3, 
2009,5,14,106,1,2,25,99,99,99,1,99,2,1,1,1,5132, ,2, ,2,99,99,99,99,99,11,5,2009,106,1,1122,9, ,1,23,1,99,2,1,1,1,8322, ,3, 
2009,5,4,108,1,2,30,99,99,99,1,46,1,1,1,1,5162, ,2, ,3,99,99,99,99,99,19,4,2009,108,1,1121,1,1,1,30,1,99,1,1,1,1,5162, ,4,1
2009,5,13,108,1,2,68,99,99,99,2,10,1,1,1,2, ,1,2, ,6,99,99,99,99,99,10,5,2009,108,1,1122,1,1,1,32,9,99,9,1,1,2, ,9,4,1
2009,5,28,108,1,2,27,99,99,99,1,49,1,1,1,1,5220, ,2, ,3,99,99,99,99,99,27,5,2009,108,1,1122,2, ,1,20,1,32,1,1,1,1,9322, ,4,1
2009,5,25,101,1,1,83,99,99,99,1,39,2,1,1,1,9112, ,2, ,10,99,99,99,99,99,25,5,2009,101,9,1121,1,4,1,39,1,49,2,1,1,1,9112, ,4,1
2009,5,27,101,1,2,27,99,99,99,1,49,2,1,1,1,3310, ,2, ,1,99,99,99,99,99,26,5,2009,101,9,1122,2, ,1,29,1,39,2,1,1,9, , ,4,1
2009,5,12,101,1,2,26,99,99,99,1,29,3,1,1,1,9112, ,9, ,3,99,99,99,99,99,12,5,2009,101,9,2122,1,4,1,32,1,49,2,1,1,1,8322, ,4,1
2009,5,12,101,9,2,57,99,99,99,1,39,4,9,1,2, ,1,2, ,10,99,99,99,99,99,12,5,2005,101,9,2122,2, ,1,99,1,29,1,1,1,1,9152, ,4,1
2009,5,8,101,1,2,33,99,99,99,1,59,2,4,1,1,1210, ,2, ,1,99,99,99,99,99,7,5,2009,101,9,1122,1,4,1,32,1,29,2,1,1,1,4223, ,4,1
2009,5,7,101,1,2,28,99,99,99,1,59,2,1,1,1,1314, ,2, ,1,99,99,99,99,99,7,5,2009,101,9,1122,1,4,1,39,1,59,2,1,1,1,9112, ,4,1
2009,5,12,101,1,2,74,99,99,99,9,99,1,1,1,1,9131, ,2, ,8,99,99,99,99,99,12,5,2009,101,9,1122,1,4,2,43,1,29,9,2,1,1,9131, ,4,1
2009,5,6,101,1,2,32,99,99,99,1,39,2,1,1,1,8263, ,2, ,1,99,99,99,99,99,6,5,2009,101,9,1122,9, ,1,42,1,29,2,1,1,1,9112, ,4,1
2009,5,15,109,1,2,53,99,99,99,1,29,2,2,1,1,9111, ,9, ,1,1,0,1,0,0,12,5,2009,101,9,2122,1,4,1,55,1,29,2,2,1,1,7122, ,4,1
2009,5,25,108,1,2,28,99,99,99,1,33,3,1,1,2, ,1,2, ,2,99,99,99,99,99,25,5,2009,108,1,2122,2, ,1,36,1,33,3,1,1,1,5220, ,3, 
2009,5,17,108,1,2,40,99,99,99,1,21,1,1,1,1,5220, ,2, ,3,99,99,99,99,99,17,5,2009,108,1,2121,2, ,1,33,1,26,1,1,1,1,8322, ,3, 
2009,5,16,108,1,2,36,99,99,99,1,31,2,1,1,2, ,1,2, ,1,3,0,0,2,1,12,5,2009,108,1,2121,2, ,1,35,1,49,2,1,1,1,9999, ,3, 
2009,5,15,108,1,1,33,99,99,99,1,49,2,1,1,1,1314, ,9, ,1,1,0,0,1,0,15,5,2009,108,1,1121,2, ,2,26,1,49,2,1,1,2, ,1,3, 
2009,5,15,108,1,2,33,99,99,99,1,22,1,2,1,1,9131, ,9, ,3,2,0,0,1,1,15,5,2009,108,1,2121,2, ,1,30,1,26,1,2,1,1,7122, ,3, 
2009,5,15,108,1,2,45,99,99,99,1,22,2,1,1,1,5220, ,2, ,1,99,99,99,99,99,15,5,2009,108,1,2121,2, ,1,45,1,26,2,1,1,1,7122, ,3, 
2009,5,14,108,1,2,19,99,99,99,1,26,3,1,1,2, ,1,2, ,3,1,0,0,0,1,14,1,2009,108,1,2121,2, ,1,23,1,32,1,1,1,1,8263, ,3, 
2009,5,12,108,1,2,24,99,99,99,1,49,1,1,1,1,5210, ,2, ,3,99,99,99,99,99,12,5,2009,108,1,1121,2, ,1,21,1,99,1,1,1,1,9151, ,3, 
2009,5,12,108,1,1,70,99,99,99,1,22,2,1,1,1,7221, ,2, ,1,99,99,99,99,99,11,5,2009,108,1,2121,2, ,2,60,1,22,2,1,1,2, ,1,3, 
2009,5,12,108,1,1,32,99,99,99,1,49,3,1,1,1,5220, ,2, ,3,4,0,0,1,3,12,5,2009,108,1,2121,1,4,2,31,1,49,1,1,1,2, ,1,3, 
2009,5,12,108,1,2,22,99,99,99,1,25,3,1,1,2, ,1,9, ,2,1,0,0,1,0,12,5,2009,108,1,2122,2, ,1,61,1,26,3,1,1,1,9211, ,3, 
2009,5,11,108,1,2,34,99,99,99,2,10,3,1,1,2, ,1,2, ,10,99,99,99,99,99,11,5,2009,108,1,1222,2, ,1,45,1,26,3,1,1,1,9999, ,3, 
2009,5,11,108,1,2,18,99,99,99,1,32,2,2,1,2, ,1,2, ,1,1,0,0,1,0,10,5,2009,108,1,2121,2, ,1,19,1,31,2,2,1,1,7412, ,3, 
2009,5,11,108,1,2,29,99,99,99,1,49,3,1,2,2, ,1,2, ,5,1,0,0,0,1,10,5,2009,108,1,2112,2, ,1,47,1,26,2,1,1,1,7122, ,3, 
2009,5,11,108,1,2,28,99,99,99,1,49,3,1,1,2, ,1,2, ,2,99,99,99,99,99,11,5,2009,108,1,1121,2, ,1,29,1,25,3,1,1,2, ,9,3, 
2009,5,11,108,1,2,28,99,99,99,2,10,3,2,1,1,9131, ,2, ,2,1,0,0,0,1,10,5,2009,108,1,1121,2, ,1,34,1,26,3,2,1,1,8322, ,3, 
2009,5,5,108,1,2,21,99,99,99,1,26,3,1,1,2, ,1,9, ,2,99,99,99,99,99,5,5,2009,108,1,1122,2, ,1,22,1,33,3,1,1,1,8263, ,3, 
2009,5,5,108,1,1,29,99,99,99,1,26,2,1,1,1,8263, ,2, ,1,99,99,99,99,99,5,5,2009,108,1,1121,2, ,2,24,1,26,2,1,1,2, ,1,3, 
2009,5,4,108,1,2,26,99,99,99,1,55,2,1,1,1,2221, ,2, ,1,2,1,1,0,0,4,5,2009,108,1,2122,2, ,1,26,1,55,2,1,1,1,2221, ,3, 
2009,5,25,108,1,2,21,99,99,99,1,24,2,2,1,1,8263, ,9, ,3,1,0,0,1,0,25,5,2009,108,1,2121,2, ,1,26,1,33,2,2,1,1,5169, ,3, 
2009,5,25,108,1,1,31,99,99,99,1,49,2,1,1,1,7231, ,2, ,1,2,0,0,0,2,25,5,2009,108,1,2122,2, ,2,25,1,49,2,1,1,2, ,1,3, 
2009,5,25,108,1,2,23,99,99,99,1,49,2,1,1,1,4115, ,2, ,1,2,0,0,2,0,24,5,2009,108,1,2121,2, ,1,25,1,49,2,1,1,1,1314, ,3, 
2009,5,25,108,1,2,38,99,99,99,1,59,3,1,1,2, ,1,2, ,2,1,0,0,1,0,24,5,2009,108,1,2121,2, ,1,45,1,59,3,1,1,1,1314, ,3, 
2009,5,25,108,1,2,20,99,99,99,1,26,1,1,1,2, ,1,2, ,3,1,0,0,1,0,5,12,2008,108,1,2121,2, ,1,30,1,23,1,1,1,1,5169, ,3, 
2009,5,25,108,1,1,34,99,99,99,1,26,1,1,1,1,5220, ,9, ,3,99,99,99,99,99,10,1,2009,108,1,2122,1,4,2,27,1,23,3,1,1,1,9131, ,3, 
2009,5,30,108,1,2,33,99,99,99,1,49,1,1,1,1,1314, ,2, ,9,1,0,0,1,0,30,5,2009,108,1,2122,2, ,2,31,1,49,3,1,1,2, ,1,3, 
2009,5,30,108,1,1,23,99,99,99,1,49,3,1,1,2, ,3,9, ,2,99,99,99,99,99,30,5,2009,108,1,2121,2, ,2,27,1,49,3,1,1,1,4115, ,3, 
2009,5,29,108,2,2,33,99,99,99,1,26,3,1,1,1,9131, ,2, ,8,99,99,99,99,99,29,5,2009,108,1,1121,2, ,1,20,1,33,3,1,1,1,9151, ,3, 
2009,5,28,108,1,1,31,99,99,99,1,49,2,1,1,1,9998, ,9, ,1,1,0,0,0,1,28,5,2009,108,1,2121,2, ,2,33,1,59,2,1,1,1,1210, ,3, 
2009,5,28,108,1,1,30,99,99,99,1,49,3,1,9,1,2411, ,2, ,2,1,0,0,0,1,27,5,2009,108,1,2121,9, ,2,28,1,49,3,1,1,2, ,1,3, 
2009,5,28,108,1,2,31,99,99,99,2,10,1,2,9,1,8263, ,2, ,3,99,99,99,99,99,27,5,2009,101,1,2121,2, ,1,26,1,26,1,1,1,1,5169, ,3, 
2009,5,27,108,1,2,29,99,99,99,1,49,1,1,1,1,5220, ,2, ,3,1,0,0,1,0,27,5,2009,108,1,1122,2, ,1,30,1,33,1,1,1,1,8251, ,3, 
2009,5,27,108,1,1,27,99,99,99,1,24,3,1,1,1,8263, ,2, ,2,99,99,99,99,99,27,5,2009,101,1,2121,2, ,2,25,1,31,3,1,1,1,8263, ,3, 
2009,5,27,108,1,1,55,99,99,99,2,10,3,1,1,2, ,2,9, ,2,99,99,99,99,99,26,5,2009,108,1,2121,9, ,2,35,9,99,3,1,1,2, ,1,3, 
2009,5,27,108,1,2,49,99,99,99,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,26,5,2009,108,1,2121,2, ,1,19,1,33,3,1,1,1,5112, ,3, 
2009,5,26,101,1,2,20,99,99,99,1,31,3,1,1,2, ,1,2, ,2,2,0,1,0,1,26,5,2009,101,1,1122,1,4,1,20,1,21,3,1,1,9, , ,2, 
2009,5,19,101,1,2,27,99,99,99,1,45,2,1,1,2, ,1,2, ,1,4,0,1,3,0,19,5,2009,9999,1,2221,2, ,1,31,1,46,2,1,1,1,7212, ,2, 
2009,5,2,108,2,2,30,99,99,99,1,26,3,1,1,1,5220, ,2, ,3,4,0,0,2,2,2,5,2009,101,1,1122,2, ,1,41,1,26,1,1,1,1,7122, ,3, 
2009,5,1,108,1,1,45,99,99,99,1,10,3,1,1,1,9161, ,2, ,2,1,0,0,1,0,1,5,2009,108,1,2122,2, ,2,38,1,26,3,1,1,2, ,1,3, 
2009,5,1,108,1,1,29,99,99,99,1,49,3,1,1,2, ,3,2, ,2,3,0,0,2,1,1,5,2009,108,1,2121,2, ,2,23,1,24,3,1,1,2, ,1,3, 
2009,5,1,108,2,2,20,99,99,99,1,10,3,1,1,2, ,1,9, ,5,99,99,99,99,99,1,5,2009,108,1,1121,9, ,1,38,1,49,3,1,1,2, ,9,3, 
2009,5,2,111,1,1,70,99,99,99,1,10,2,2,1,1,9211, ,2, ,3,99,99,99,99,99,2,5,2009,111,2,2122,2, ,2,56,1,29,2,2,1,2, ,1,3, 
2009,5,16,111,1,2,20,99,99,99,1,10,4,1,1,2, ,9,2, ,2,99,99,99,99,99,16,9,2008,111,1,1122,1,9,1,99,1,10,3,1,1,1,9999, ,3, 
