ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GRUPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2010,11,16,1420,1,2,34,10,4,6,1,26,9,1,1,2, ,2,9, ,2,99,99,99,99,99,12,11,2010,1420,2,1121,2, ,1,44,1,23,3,1,1,1,9211, ,4,1
2010,11,14,1420,1,2,16,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,6,5,2010,1420,2,1122,2, ,1,26,1,29,2,6,1,1,9211, ,4,1
2010,11,4,1420,1,2,32,10,4,6,1,26,2,1,1,1,9131, ,2, ,1,99,99,99,99,99,1,11,2010,1420,2,1122,2, ,1,33,1,99,2,1,1,1,9211, ,4,1
2010,11,20,1420,1,2,20,2,1,1,1,33,3,2,1,2, ,1,2, ,2,2,0,0,1,1,20,11,2010,1420,2,1122,2, ,1,25,1,26,3,2,1,1,9211, ,4,1
2010,11,20,1420,1,2,59,99,99,99,1,26,2,2,1,2, ,1,2, ,6,99,99,99,99,99,20,11,2010,1420,2,1122,2, ,1,21,1,29,1,2,1,1,9211, ,4,1
2010,11,23,1420,1,2,29,1,0,1,1,26,2,2,1,2, ,1,2, ,1,4,0,0,2,2,22,11,2010,1420,1,1122,2, ,1,48,1,39,2,2,1,1,9151, ,4,1
2010,11,28,1420,1,2,45,1,0,1,2,10,3,6,1,2, ,1,2, ,2,6,0,0,5,1,28,11,2010,1420,1,1122,2, ,1,48,1,29,3,2,1,1,9211, ,4,1
2010,11,2,1420,1,2,39,6,4,2,1,25,2,6,1,2, ,1,2, ,2,6,0,0,4,2,2,11,2010,1420,2,1222,2, ,1,42,1,23,1,6,1,1,9211, ,3, 
2010,11,2,1420,1,2,29,6,3,3,1,22,1,6,1,2, ,1,2, ,2,6,0,0,3,3,2,11,2010,1420,2,1222,2, ,1,99,1,22,9,6,1,1,9211, ,3, 
2010,11,22,1420,1,2,29,5,3,2,1,99,2,6,1,2, ,1,2, ,2,5,0,0,3,2,22,11,2010,1420,2,1222,2, ,1,42,1,99,2,6,1,1,9211, ,3, 
2010,11,26,1420,1,2,45,4,4,0,2,10,1,6,1,2, ,1,2, ,2,4,0,0,4,0,26,11,2010,1420,9,1222,2, ,1,99,9,99,1,9,9,1,9211, ,3, 
2010,12,31,1420,1,2,35,99,99,99,2,10,2,6,1,2, ,1,2, ,2,99,99,99,99,99,31,12,2010,1420,2,1222,2, ,1,37,9,99,2,6,1,1,9211, ,3, 
2010,12,4,1420,3,2,33,99,99,99,2,10,9,9,1,2, ,1,2, ,2,99,99,99,99,99,4,12,2010,1420,2,1222,2, ,1,36,1,99,3,6,1,1,9211, ,3, 
2010,12,26,1420,1,2,34,4,4,0,2,10,3,6,1,2, ,1,2, ,2,4,4,0,0,0,26,12,2010,1420,2,1222,2, ,1,33,9,99,3,6,1,1,9211, ,3, 
2010,12,20,1420,1,1,57,99,99,99,1,10,1,2,1,2, ,1,2, ,9,99,99,99,99,99,19,12,2010,1419,2,1122,9, ,1,42,1,10,1,2,1,1,9211, ,4,1
2010,12,20,1420,1,2,45,2,2,0,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,19,12,2010,1420,2,1122,2, ,1,48,1,10,3,2,1,2, ,1,4,1
2010,12,15,1420,1,2,35,3,2,1,2,10,3,2,1,2, ,1,2, ,3,99,99,99,99,99,19,11,2010,1420,2,1122,2, ,1,24,2,10,3,2,1,1,9211, ,4,1
2010,1,28,1421,1,2,99,2,1,1,2,10,1,2,1,2, ,1,2, ,2,2,0,0,1,1,28,1,2010,1421,1,1121,2, ,1,99,2,10,1,2,1,1,9211, ,4,1
2010,1,16,1421,1,2,17,1,1,0,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,16,1,2010,1421,1,1122,2, ,1,21,1,33,2,1,1,2, ,3,3, 
2010,2,8,1421,1,2,21,1,1,0,1,26,1,1,1,2, ,1,2, ,3,0,0,0,0,0,8,2,2010,1421,1,2122,2, ,1,99,1,26,9,1,9,9, , ,4,1
2010,2,11,1421,1,2,53,0,0,0,2,10,1,9,1,2, ,1,2, ,6,0,0,0,0,0,11,2,2010,1421,2,2122,2, ,1,99,2,10,9,2,1,1,9999, ,4,1
2010,2,11,1421,1,2,28,3,2,1,1,26,1,1,1,2, ,1,2, ,3,0,0,0,0,0,11,2,2010,1421,9,1122,2, ,1,99,1,99,9,1,1,1,5220, ,4,1
2010,2,16,1421,1,2,17,1,0,1,1,33,2,9,1,2, ,1,2, ,1,1,0,0,0,1,15,2,2010,1421,1,1122,9, ,1,99,1,99,2,1,1,1,5220, ,4,1
2010,2,27,1421,1,2,30,4,2,2,1,24,3,2,1,2, ,1,2, ,2,99,99,99,99,99,27,2,2010,1421,1,1122,2, ,1,29,1,26,3,2,1,1,9211, ,3, 
2010,3,9,1421,1,2,42,3,1,2,1,26,1,2,1,2, ,1,2, ,3,1,0,0,0,1,9,3,2010,1421,9,1122,2, ,1,99,1,26,1,2,1,1,9211, ,4,1
2010,4,7,1421,1,2,52,2,1,1,1,26,2,1,1,2, ,1,2, ,1,2,0,0,1,1,7,4,2010,1421,2,1122,2, ,1,99,1,33,2,1,1,1,9112, ,4,1
2010,4,5,1421,9,2,25,1,0,1,1,46,2,1,1,2, ,1,2, ,1,1,0,0,0,1,5,4,2010,1421,1,1112,2, ,1,99,1,46,2,1,1,1,5162, ,4,1
2010,4,30,1421,1,2,30,2,2,0,1,45,3,1,1,2, ,1,9, ,2,0,0,0,0,0,30,4,2010,1421,1,1122,1,9,1,37,1,46,3,6,9,1,9998, ,3, 
2010,4,3,1421,1,2,25,1,0,1,1,33,2,1,1,2, ,1,2, ,3,1,0,0,0,1,3,4,2010,1421,1,1112,1,9,1,28,1,26,2,6,1,9, , ,3, 
2010,5,26,1421,1,2,28,2,2,0,1,22,2,1,1,2, ,1,2, ,1,2,0,0,2,0,26,5,2010,1421,2,1122,2, ,1,39,1,25,2,1,1,1,9211, ,3, 
2010,5,12,1421,1,2,35,4,2,2,1,26,2,1,1,1,9112, ,2, ,1,99,99,99,99,99,12,5,2010,1419,1,1122,2, ,1,40,1,24,2,1,1,2, ,9,3, 
2010,5,7,1421,1,2,25,99,99,99,1,24,2,1,1,2, ,1,2, ,1,99,99,99,99,99,7,5,2010,1421,2,1122,2, ,1,28,1,26,2,1,1,1,9211, ,3, 
2010,6,15,1421,1,2,58,0,0,0,1,10,2,1,1,2, ,1,2, ,8,1,1,0,0,0,14,6,2010,1421,2,1222,1,4,2,27,1,10,2,1,1,2, ,1,4,1
2010,6,14,1421,1,2,35,4,3,1,1,26,2,9,1,1,9111, ,2, ,1,99,99,99,99,99,14,6,2010,9999,9,1122,9, ,1,99,1,10,2,1,1,9, , ,4,1
2010,6,28,1421,1,2,22,1,0,1,1,26,1,1,1,2, ,1,2, ,2,99,99,99,99,99,20,6,2010,9999,9,1122,9, ,1,99,1,10,1,1,1,9, , ,4,1
2010,7,5,1421,1,2,49,5,2,3,2,10,1,2,1,2, ,1,2, ,2,99,99,99,99,99,4,7,2010,1421,9,1222,2, ,1,99,1,26,1,1,1,2, ,9,4,1
2010,7,6,1421,1,2,30,1,0,1,1,26,1,1,1,9, , ,9, ,2,99,99,99,99,99,99,99,9999,9999,9,1112,2, ,1,49,2,10,2,1,1,9, , ,4,1
2010,7,16,1421,1,2,99,0,0,0,1,29,2,1,1,2, ,1,2, ,9,99,99,99,99,99,16,7,2010,1421,9,2122,2, ,2,99,1,29,9,1,1,9, , ,4,1
2010,7,24,1421,1,2,31,2,0,2,1,26,1,1,1,2, ,1,2, ,2,2,0,0,0,2,12,7,2010,1421,9,1222,2, ,1,99,9,99,1,1,1,9, , ,4,1
2010,7,28,1421,1,2,17,99,99,99,1,29,1,1,1,9, , ,2, ,3,99,99,99,99,99,99,99,9999,9999,9,2122,2, ,1,99,1,26,1,1,1,9, , ,4,1
2010,7,29,1421,1,2,20,99,99,99,1,26,1,1,1,9, , ,9, ,3,99,99,99,99,99,99,99,9999,1421,9,2122,2, ,1,99,1,26,1,1,1,2, ,1,4,1
2010,7,4,1421,1,2,45,1,1,0,1,23,3,1,1,2, ,1,2, ,2,99,99,99,99,99,4,7,2010,1421,1,1122,2, ,1,50,2,10,3,1,1,1,9211, ,3, 
2010,7,23,1421,1,2,31,2,0,2,1,26,1,1,1,2, ,1,2, ,2,99,99,99,99,99,23,7,2010,1421,1,1122,2, ,1,32,1,25,1,1,1,1,7231, ,3, 
2010,7,25,1421,1,2,26,1,1,0,1,46,2,1,1,1,3310, ,2, ,1,1,0,0,1,0,25,7,2010,1421,1,1122,2, ,1,29,1,26,2,1,1,1,8322, ,3, 
2010,8,28,1421,1,2,22,0,0,0,1,23,2,1,1,2, ,1,2, ,1,99,99,99,99,99,28,8,2010,1421,2,1122,2, ,1,25,1,26,2,1,1,1,9211, ,3, 
2010,9,8,1421,1,2,35,99,99,99,2,10,3,5,9,2, ,1,2, ,10,99,99,99,99,99,7,9,2010,1421,9,2122,2, ,1,32,2,10,3,2,1,2, ,1,4,1
2010,10,5,1421,1,2,19,1,1,0,1,26,2,1,1,2, ,1,2, ,1,1,0,0,0,1,1,9,2010,1421,2,2122,2, ,1,30,1,26,2,1,1,2, ,1,4,1
2010,11,2,1421,1,2,24,1,1,0,1,46,3,1,1,2, ,1,2, ,2,99,99,99,99,99,2,11,2010,1421,2,2122,2, ,1,28,1,46,3,1,1,2, ,1,1, 
2010,11,2,1421,1,2,22,1,0,1,1,46,2,1,1,1,1314, ,2, ,1,99,99,99,99,99,2,11,2010,1421,1,1222,2, ,1,28,1,46,2,1,1,1,1314, ,4,1
2010,11,22,1421,1,2,30,4,4,0,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,22,11,2010,1421,2,1122,2, ,1,36,2,10,3,2,1,1,7124, ,4,1
2010,11,29,1421,1,2,21,2,1,1,2,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,29,11,2010,1421,2,1222,2, ,1,24,2,10,3,2,1,2, ,1,4,1
2010,11,5,1421,1,2,42,5,4,1,1,24,2,1,1,2, ,1,2, ,1,99,99,99,99,99,5,11,2010,1421,2,2122,2, ,1,56,1,26,2,1,1,1,9211, ,3, 
2010,11,26,1421,1,2,32,2,1,1,2,10,3,1,1,1,9112, ,2, ,2,99,99,99,99,99,26,11,2010,1421,9,2122,2, ,1,36,2,10,3,1,1,1,7122, ,3, 
2010,12,1,1421,1,2,20,99,99,99,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,12,2010,1421,1,1222,2, ,1,25,2,10,3,1,1,2, ,1,4,1
2010,12,2,1421,1,1,46,0,0,0,1,26,2,1,1,1,6111, ,2, ,10,99,99,99,99,99,2,12,2010,1421,1,2122,2, ,1,23,1,26,2,1,1,2, ,1,4,1
2010,12,13,1421,1,1,49,4,3,1,1,49,3,1,1,2, ,1,2, ,6,99,99,99,99,99,12,12,2010,1421,1,1121,2, ,1,19,1,46,1,1,1,2, ,1,4,1
2010,12,15,1421,1,2,23,2,1,1,1,32,3,1,1,1,9999, ,2, ,3,2,0,0,1,1,14,12,2010,1421,1,1122,2, ,1,28,1,26,3,1,1,1,8323, ,4,1
2010,12,31,1421,1,2,50,0,0,0,2,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,21,12,2010,1421,2,1122,2, ,1,43,2,10,3,1,1,1,9211, ,3, 
2010,12,31,1421,1,1,43,99,99,99,2,10,3,1,1,1,9211, ,2, ,2,99,99,99,99,99,21,12,2010,1421,2,1222,2, ,2,50,2,10,3,1,1,2, ,1,3, 
2010,1,5,1501,1,2,22,0,0,0,2,10,1,2,1,2, ,1,2, ,2,0,0,0,0,0,27,12,2009,1501,2,2122,2, ,1,28,2,10,1,2,1,1,9211, ,4,9
2010,1,17,1501,1,2,41,1,1,0,1,29,1,2,1,2, ,1,2, ,2,0,0,0,0,0,5,2,2009,1501,1,2122,2, ,1,45,1,49,1,1,1,1,9999, ,4,1
2010,1,8,1501,1,2,32,3,3,0,1,29,1,1,1,2, ,1,2, ,1,0,0,0,0,0,7,1,2010,1504,2,2122,2, ,1,40,1,29,2,1,1,9, , ,4,1
2010,1,10,1501,1,2,53,0,0,0,2,10,3,2,1,2, ,1,2, ,1,0,0,0,0,0,9,1,2010,1501,2,1122,2, ,1,55,1,39,2,2,1,1,9211, ,4,1
2010,1,15,1501,1,2,20,1,1,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,6,12,2009,1502,2,2122,2, ,1,25,1,29,2,2,1,1,9211, ,4,9
2010,1,15,1501,1,2,15,0,0,0,1,39,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,1,2010,1507,2,1122,2, ,1,19,1,39,2,1,1,1,9999, ,4,1
2010,1,18,1501,2,2,27,0,0,0,2,10,1,6,1,2, ,1,2, ,10,0,0,0,0,0,18,1,2010,1503,1,1122,2, ,2,29,2,10,2,1,1,1,9999, ,4,1
2010,1,18,1501,1,2,99,99,99,99,2,10,3,2,1,2, ,1,2, ,1,0,0,0,0,0,15,1,2010,1501,2,2122,2, ,1,42,1,29,2,1,1,1,9211, ,4,1
2010,1,16,1501,1,2,28,3,2,1,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,16,1,2010,1507,2,1122,2, ,1,30,1,29,2,1,1,1,9999, ,4,1
2010,1,20,1501,1,2,35,0,0,0,1,49,2,1,1,2, ,1,2, ,10,0,0,0,0,0,9,5,2008,1501,1,2122,2, ,2,35,1,39,2,1,1,2, ,1,4,1
2010,1,21,1501,3,2,22,1,1,0,1,49,2,1,1,2, ,9,2, ,3,0,0,0,0,0,20,1,2010,1501,1,1122,2, ,1,99,1,49,2,1,1,1,9999, ,4,1
2010,1,21,1501,1,2,26,0,0,0,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,20,1,2010,1501,1,2122,2, ,1,29,1,39,2,1,1,1,3473, ,4,1
2010,1,21,1501,1,2,16,1,1,0,1,29,1,2,1,2, ,1,2, ,4,0,0,0,0,0,21,1,2010,1508,2,2122,2, ,1,45,2,10,2,2,1,1,9211, ,4,9
2010,1,21,1501,1,2,15,0,0,0,1,39,1,2,1,2, ,1,2, ,10,0,0,0,0,0,16,1,2010,1508,1,2122,2, ,1,45,1,29,1,1,1,1,9999, ,4,1
2010,1,21,1501,3,2,22,1,1,0,1,49,2,1,1,2, ,1,2, ,3,0,0,0,0,0,21,1,2010,1501,1,1122,2, ,1,32,1,29,2,1,1,1,9999, ,4,1
2010,1,22,1501,1,2,30,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,4,1,2010,1501,1,2122,2, ,1,39,1,39,2,1,1,1,9211, ,4,1
2010,1,27,1501,1,2,34,5,1,4,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,6,12,2009,1508,2,1122,2, ,1,35,2,10,2,2,1,1,9999, ,4,1
2010,1,27,1501,3,2,22,2,1,1,2,10,1,1,1,2, ,9,2, ,3,0,0,0,0,0,27,1,2010,1501,2,1122,2, ,1,21,1,10,9,1,1,1,9999, ,4,1
2010,1,22,1501,1,2,27,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,22,1,2010,1501,1,2122,2, ,1,39,1,39,2,1,1,1,9211, ,4,1
2010,1,29,1501,1,2,20,1,1,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,10,1,2010,1501,1,1122,2, ,1,25,2,10,2,2,1,1,9211, ,4,9
2010,1,14,1501,3,2,22,0,0,0,1,29,1,2,1,2, ,1,2, ,4,0,0,0,0,0,13,1,2010,1503,9,1121,2, ,2,35,1,29,1,2,1,9, , ,6, 
2010,1,19,1501,1,2,27,3,0,3,1,39,1,2,1,2, ,1,2, ,10,0,0,0,0,0,17,1,2010,1502,2,2121,2, ,1,46,1,29,1,2,1,1,9211, ,6, 
2010,1,25,1501,1,2,42,0,0,0,2,10,2,2,1,2, ,1,2, ,6,0,0,0,0,0,24,1,2010,1502,1,1122,2, ,1,23,1,49,1,2,1,1,3310, ,6, 
2010,1,5,1501,1,2,23,1,1,0,2,10,1,2,1,2, ,1,2, ,10,1,0,0,1,0,5,1,2010,1501,2,2122,2, ,1,56,1,22,3,1,1,1,9211, ,3, 
2010,1,6,1501,1,2,27,3,2,1,1,33,2,2,1,1,9131, ,2, ,1,1,0,0,0,1,6,1,2010,1501,1,1121,2, ,1,37,1,33,2,1,1,1,8322, ,3, 
2010,1,7,1501,1,2,16,1,0,1,1,23,3,2,1,2, ,1,2, ,10,1,0,0,0,1,7,1,2010,1501,1,2122,2, ,1,22,1,26,3,1,1,1,9211, ,3, 
2010,1,20,1501,1,2,22,1,0,1,1,26,1,1,1,1,9131, ,2, ,10,1,0,0,0,1,20,1,2010,1501,2,1122,2, ,2,60,2,10,2,1,1,2, ,1,3, 
2010,1,25,1501,1,2,18,1,0,1,1,24,1,1,1,1,9131, ,2, ,2,1,0,0,0,1,25,1,2010,1501,2,2121,2, ,1,21,1,26,1,1,1,1,9211, ,3, 
2010,2,4,1501,1,2,22,1,1,0,1,46,2,1,1,1,1314, ,2, ,1,1,0,0,1,0,99,99,9999,1401,9,1122,2, ,1,23,1,46,2,2,1,1,1314, ,4,1
2010,2,1,1501,1,2,34,4,3,1,1,39,2,1,1,2, ,1,2, ,1,0,0,0,0,0,30,12,2009,1504,2,1122,2, ,1,34,1,39,2,1,1,1,9999, ,4,1
2010,2,1,1501,3,2,19,1,1,0,1,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2,2010,1501,2,1122,2, ,1,20,1,10,2,1,1,1,9999, ,4,1
2010,2,5,1501,1,2,33,2,0,2,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,3,2,2010,1501,1,2122,2, ,1,40,1,29,2,1,1,1,9211, ,4,9
2010,2,8,1501,1,2,65,1,0,1,2,10,2,2,1,2, ,1,2, ,9,0,0,0,0,0,99,99,9999,1501,2,2122,2, ,1,99,2,10,2,2,1,1,9999, ,4,1
2010,2,8,1501,1,2,24,99,99,99,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,5,2,2010,1503,9,1122,2, ,1,39,1,29,3,1,1,1,9211, ,4,1
2010,2,9,1501,1,2,29,2,1,1,1,10,2,2,1,2, ,1,2, ,10,0,0,0,0,0,8,2,2010,1501,2,2122,2, ,2,55,2,10,2,2,1,2, ,1,4,9
2010,2,12,1501,1,2,25,1,1,0,1,49,1,1,1,1,9112, ,2, ,2,0,0,0,0,0,10,2,2010,1501,1,2122,2, ,1,27,1,29,1,2,1,1,5220, ,4,9
2010,2,16,1501,1,2,22,3,2,1,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,6,2,2010,1508,2,1122,2, ,1,30,1,29,2,2,1,1,9999, ,4,1
2010,2,19,1501,1,2,32,99,99,99,1,59,3,1,1,1,2429, ,2, ,2,0,0,0,0,0,18,2,2010,1501,9,2122,1,4,1,33,1,49,3,2,1,1,5162, ,4,1
2010,2,19,1501,1,2,25,3,2,1,1,10,1,2,1,2, ,1,2, ,10,0,0,0,0,0,13,2,2010,1508,2,1122,2, ,1,99,1,29,1,2,1,1,9211, ,4,9
2010,2,3,1501,1,2,99,0,0,0,1,29,2,9,1,2, ,1,2, ,1,0,0,0,0,0,3,2,2010,1501,2,1112,2, ,1,30,1,29,2,1,1,1,9211, ,6, 
2010,2,3,1501,1,2,23,1,1,0,1,45,2,1,1,1,5162, ,2, ,1,1,0,0,1,0,3,2,2010,1501,1,2221,2, ,1,21,1,26,2,2,1,1,5112, ,3, 
2010,2,4,1501,1,2,38,3,2,1,2,10,3,2,1,2, ,1,2, ,2,3,0,0,2,1,4,2,2010,1501,2,1121,2, ,1,36,1,26,3,2,1,1,9211, ,3, 
2010,2,5,1501,1,1,28,4,4,0,1,26,2,1,1,1,6111, ,2, ,10,4,0,0,4,0,5,2,2010,1501,2,1122,2, ,2,25,1,26,2,1,1,2, ,1,3, 
2010,2,8,1501,1,2,29,1,1,0,1,24,2,2,1,2, ,1,2, ,1,1,0,0,1,0,8,2,2010,1507,2,1122,2, ,1,34,1,26,2,2,1,1,9211, ,3, 
2010,2,9,1501,1,2,22,1,1,0,1,21,3,1,1,2, ,1,2, ,2,1,0,0,1,0,9,2,2010,1501,1,2121,2, ,1,22,1,26,3,1,1,1,9211, ,3, 
2010,2,15,1501,1,1,46,2,1,1,1,26,2,2,1,1,6111, ,2, ,10,2,0,0,1,1,15,2,2010,1501,2,2122,2, ,2,65,2,10,2,2,1,2, ,1,3, 
2010,2,16,1501,1,2,34,2,1,1,2,10,1,2,1,1,9131, ,2, ,9,2,0,0,1,1,14,2,2010,1501,1,1121,2, ,1,35,1,33,3,2,1,1,9211, ,3, 
2010,2,20,1501,1,2,30,3,3,0,1,26,3,2,1,2, ,1,2, ,2,3,0,0,3,0,19,2,2010,1501,2,1122,2, ,1,34,1,26,3,2,1,1,9211, ,3, 
2010,2,25,1501,1,2,14,0,0,0,1,22,1,1,1,2, ,1,2, ,2,0,0,0,0,0,25,2,2010,1501,1,2122,2, ,1,26,1,26,1,2,1,1,9211, ,3, 
2010,3,14,1501,1,2,32,1,0,1,1,26,1,2,1,2, ,1,2, ,2,0,0,0,0,0,13,3,2010,1501,1,1122,2, ,1,30,1,33,2,1,1,1,8322, ,4,1
2010,3,1,1501,3,2,28,1,1,0,1,49,2,1,1,2, ,3,2, ,10,0,0,0,0,0,1,3,2010,1501,1,1122,2, ,1,99,1,49,1,1,1,1,9999, ,4,1
2010,3,10,1501,3,2,19,2,1,1,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,10,3,2010,1502,2,1122,2, ,1,22,1,29,2,1,1,1,9999, ,4,1
2010,3,12,1501,1,2,42,2,0,2,1,10,4,2,1,2, ,1,2, ,6,0,0,0,0,0,12,3,2010,1501,1,2122,2, ,1,26,1,29,2,1,1,1,9211, ,4,9
2010,3,15,1501,3,2,23,1,1,0,1,29,1,1,1,2, ,1,2, ,3,0,0,0,0,0,15,3,2010,1501,2,1122,2, ,1,99,1,10,1,1,1,1,9999, ,4,1
2010,3,18,1501,1,2,32,3,1,2,1,49,1,2,1,2, ,1,2, ,3,0,0,0,0,0,12,3,2010,1501,1,2122,2, ,1,34,1,49,2,1,1,1,9999, ,4,9
2010,3,22,1501,3,2,35,3,1,2,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,22,3,2010,1502,2,1122,2, ,1,35,1,29,2,1,1,1,9999, ,4,1
2010,3,29,1501,1,2,22,1,1,0,1,49,1,1,1,2, ,1,2, ,3,0,0,0,0,0,99,99,9999,1501,1,2122,2, ,1,30,1,59,2,1,1,1,9999, ,4,1
2010,3,29,1501,3,2,31,2,1,1,1,49,2,2,1,2, ,1,2, ,1,0,0,0,0,0,10,3,2010,1502,2,1122,2, ,1,22,1,49,2,1,1,9, , ,4,1
2010,3,30,1501,1,2,30,0,0,0,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,99,99,9999,1502,2,1121,2, ,1,35,1,29,2,2,1,1,9999, ,4,1
2010,3,30,1501,1,2,26,2,0,2,1,10,1,2,1,2, ,1,2, ,1,0,0,0,0,0,29,3,2010,1501,1,1222,2, ,1,28,1,29,2,1,1,1,9211, ,4,9
2010,3,12,1501,1,2,27,1,1,0,1,29,1,1,1,2, ,1,2, ,10,0,0,0,0,0,12,3,2010,1501,2,1222,2, ,1,99,1,29,3,1,1,1,5169, ,1, 
2010,3,19,1501,1,2,24,2,0,2,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,17,2,2010,1504,2,1122,1,4,1,24,1,29,2,2,1,1,9211, ,1, 
2010,3,22,1501,1,2,25,3,1,2,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,21,3,2010,1501,9,1122,2, ,1,99,1,99,2,2,1,1,9141, ,1, 
2010,3,23,1501,1,2,19,1,0,1,1,39,2,1,1,1,5220, ,2, ,1,0,0,0,0,0,22,3,2010,1501,1,2122,9, ,1,99,1,99,2,1,9,1,9999, ,1, 
2010,3,30,1501,1,2,28,2,0,2,2,10,3,2,1,2, ,1,2, ,2,2,0,0,0,2,29,3,2010,1501,2,1122,2, ,1,99,2,10,3,2,1,1,9211, ,6, 
2010,3,2,1501,1,2,64,2,2,0,2,10,2,1,1,2, ,1,2, ,1,2,2,0,0,0,1,3,2010,1501,1,2122,2, ,1,74,2,10,2,1,1,2, ,2,3, 
2010,3,15,1501,1,2,39,1,0,1,1,32,2,1,1,1,9131, ,2, ,1,1,1,0,0,0,13,3,2010,1501,1,1121,2, ,1,40,1,33,2,1,1,1,5220, ,3, 
2010,3,16,1501,1,2,42,3,2,1,1,26,2,1,1,2, ,1,2, ,1,1,0,1,0,0,15,3,2010,1501,1,1121,2, ,1,63,1,26,2,1,1,1,5220, ,3, 
2010,3,24,1501,1,1,39,2,0,2,1,45,2,1,1,1,1314, ,2, ,1,2,0,0,0,2,24,3,2010,1501,1,2122,2, ,2,23,1,33,2,2,1,1,9131, ,3, 
2010,3,25,1501,1,2,23,1,0,1,1,46,2,1,1,2, ,1,2, ,1,1,0,0,0,1,24,3,2010,1501,1,1122,2, ,1,33,1,46,2,1,1,1,1314, ,3, 
2010,3,25,1501,1,1,32,1,0,1,1,46,2,1,1,1,1314, ,2, ,1,1,0,0,0,1,24,3,2010,1501,1,1122,2, ,2,23,1,46,2,1,1,2, ,1,3, 
2010,3,29,1501,1,2,21,1,0,1,1,23,2,1,1,2, ,1,2, ,1,1,0,0,0,1,29,3,2010,1501,2,1121,2, ,1,28,1,26,2,2,1,1,9211, ,3, 
2010,3,29,1501,9,2,21,1,0,1,1,23,2,2,1,2, ,1,2, ,1,1,0,0,0,1,29,3,2010,1501,2,2122,2, ,1,20,1,23,2,1,1,1,9211, ,3, 
2010,3,31,1501,1,2,22,1,1,0,1,23,1,1,2,1,5123, ,2, ,2,1,0,0,1,0,31,3,2010,1501,2,1122,2, ,1,30,1,26,1,1,1,1,9211, ,3, 
2010,3,31,1501,1,2,24,1,0,1,1,33,1,1,1,1,5132, ,2, ,2,1,0,0,0,1,31,3,2010,1501,1,1122,2, ,1,36,1,46,1,1,1,2, ,9,3, 
2010,4,5,1501,3,2,30,3,2,1,1,29,2,2,1,2, ,1,2, ,1,0,0,0,0,0,5,4,2010,1507,2,1122,2, ,1,36,1,29,2,1,1,1,5220, ,4,1
2010,4,6,1501,1,2,24,1,0,1,1,49,2,1,1,2, ,1,2, ,4,0,0,0,0,0,6,4,2010,1501,1,2122,2, ,2,52,1,39,1,1,1,2, ,1,4,1
2010,4,6,1501,1,2,36,2,1,1,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,6,4,2010,1508,2,1122,2, ,1,35,1,39,3,1,1,1,8323, ,4,1
